"","workerid","trial","criticalComplicated","criticalSimple","langCondition","objCondition","response","responseSide","responseValue","word"
"5174","A2LBQGPOJJIUKE","5","""27""","""60""","""long""","""3-5""","""60""","""right""","""simple""","""pakuwugnum"""
"5175","A2LBQGPOJJIUKE","6","""17""","""9""","""long""","""2-2""","""17""","""left""","""complex""","""gaburatum"""
"5176","A2LBQGPOJJIUKE","7","""11""","""42""","""short""","""4-4""","""42""","""right""","""simple""","""ralex"""
"5177","A2LCFORIW0NF1S","0","""24""","""40""","""short""","""3-3""","""40""","""right""","""simple""","""ratum"""
"5178","A2LCFORIW0NF1S","1","""23""","""1""","""short""","""3-4""","""1""","""left""","""simple""","""bugorn"""
"5179","A2LCFORIW0NF1S","2","""9""","""19""","""long""","""1-2""","""9""","""right""","""complex""","""mipatorun"""
"5180","A2LCFORIW0NF1S","3","""27""","""17""","""long""","""2-5""","""17""","""left""","""simple""","""tiburalex"""
"5181","A2LCFORIW0NF1S","4","""25""","""45""","""short""","""4-5""","""45""","""left""","""simple""","""wugnum"""
"5182","A2LCFORIW0NF1S","5","""4""","""6""","""long""","""2-2""","""4""","""right""","""complex""","""fepolopus"""
"5183","A2LCFORIW0NF1S","6","""56""","""34""","""short""","""2-3""","""56""","""left""","""complex""","""vatrus"""
"5184","A2LCFORIW0NF1S","7","""58""","""10""","""long""","""2-4""","""10""","""right""","""simple""","""kibagronan"""
"5185","A2LDM0FIAHGJYV","0","""24""","""48""","""long""","""3-3""","""48""","""right""","""simple""","""tupabugorn"""
"5186","A2LDM0FIAHGJYV","1","""23""","""1""","""long""","""3-4""","""23""","""right""","""complex""","""mipatorun"""
"5187","A2LDM0FIAHGJYV","2","""31""","""45""","""short""","""4-4""","""31""","""right""","""complex""","""ratum"""
"5188","A2LDM0FIAHGJYV","3","""18""","""9""","""long""","""2-4""","""18""","""left""","""complex""","""kibagronan"""
"5189","A2LDM0FIAHGJYV","4","""54""","""29""","""short""","""1-1""","""54""","""left""","""complex""","""wugnum"""
"5190","A2LDM0FIAHGJYV","5","""8""","""15""","""long""","""1-3""","""8""","""right""","""complex""","""fepolopus"""
"5191","A2LDM0FIAHGJYV","6","""21""","""53""","""short""","""5-5""","""53""","""left""","""simple""","""vatrus"""
"5192","A2LDM0FIAHGJYV","7","""52""","""55""","""short""","""2-5""","""52""","""left""","""complex""","""ralex"""
"5193","A2LED8I3C6E0X0","0","""28""","""46""","""short""","""1-1""","""28""","""left""","""complex""","""torun"""
"5194","A2LED8I3C6E0X0","1","""39""","""55""","""long""","""2-3""","""55""","""right""","""simple""","""tupabugorn"""
"5195","A2LED8I3C6E0X0","2","""2""","""49""","""short""","""2-2""","""2""","""right""","""complex""","""lopus"""
"5196","A2LED8I3C6E0X0","3","""41""","""29""","""long""","""1-4""","""41""","""right""","""complex""","""tiburalex"""
"5197","A2LED8I3C6E0X0","4","""52""","""51""","""long""","""4-5""","""51""","""right""","""simple""","""kibagronan"""
"5198","A2LED8I3C6E0X0","5","""7""","""3""","""long""","""1-3""","""3""","""right""","""simple""","""binivatrus"""
"5199","A2LED8I3C6E0X0","6","""36""","""22""","""short""","""2-5""","""36""","""right""","""complex""","""ratum"""
"5200","A2LED8I3C6E0X0","7","""31""","""30""","""short""","""4-4""","""30""","""left""","""simple""","""wugnum"""
"5201","A2LEY4X3LD8G26","0","""12""","""55""","""long""","""2-3""","""55""","""right""","""simple""","""tupabugorn"""
"5202","A2LEY4X3LD8G26","1","""43""","""17""","""short""","""2-5""","""43""","""left""","""complex""","""wugnum"""
"5203","A2LEY4X3LD8G26","2","""25""","""46""","""short""","""1-5""","""46""","""right""","""simple""","""torun"""
"5204","A2LEY4X3LD8G26","3","""53""","""21""","""short""","""5-5""","""21""","""right""","""simple""","""gronan"""
"5205","A2LEY4X3LD8G26","4","""26""","""42""","""long""","""4-4""","""26""","""left""","""complex""","""gaburatum"""
"5206","A2LEY4X3LD8G26","5","""40""","""54""","""short""","""1-3""","""40""","""right""","""complex""","""vatrus"""
"5207","A2LEY4X3LD8G26","6","""10""","""28""","""long""","""1-2""","""10""","""right""","""complex""","""tiburalex"""
"5208","A2LEY4X3LD8G26","7","""34""","""4""","""long""","""2-2""","""4""","""right""","""simple""","""fepolopus"""
"5209","A2LLDHWUCKEVGO","0","""31""","""60""","""short""","""3-4""","""31""","""right""","""complex""","""vatrus"""
"5210","A2LLDHWUCKEVGO","1","""24""","""5""","""long""","""2-3""","""5""","""left""","""simple""","""tiburalex"""
"5211","A2LLDHWUCKEVGO","2","""52""","""56""","""long""","""3-5""","""56""","""left""","""simple""","""tupabugorn"""
"5212","A2LLDHWUCKEVGO","3","""53""","""17""","""short""","""2-5""","""17""","""right""","""simple""","""ratum"""
"5213","A2LLDHWUCKEVGO","4","""12""","""15""","""long""","""1-3""","""12""","""right""","""complex""","""pakuwugnum"""
"5214","A2LLDHWUCKEVGO","5","""34""","""19""","""short""","""1-2""","""34""","""right""","""complex""","""gronan"""
"5215","A2LLDHWUCKEVGO","6","""16""","""48""","""short""","""3-3""","""48""","""left""","""simple""","""torun"""
"5216","A2LLDHWUCKEVGO","7","""54""","""59""","""long""","""1-1""","""54""","""right""","""complex""","""fepolopus"""
"5217","A2LLIALIVFOLNX","0","""25""","""27""","""long""","""5-5""","""25""","""right""","""complex""","""tupabugorn"""
"5218","A2LLIALIVFOLNX","1","""57""","""3""","""long""","""1-1""","""57""","""left""","""complex""","""pakuwugnum"""
"5219","A2LLIALIVFOLNX","2","""35""","""11""","""short""","""4-5""","""11""","""left""","""simple""","""lopus"""
"5220","A2LLIALIVFOLNX","3","""32""","""8""","""long""","""3-5""","""32""","""left""","""complex""","""kibagronan"""
"5221","A2LLIALIVFOLNX","4","""48""","""12""","""short""","""3-3""","""48""","""right""","""complex""","""ralex"""
"5222","A2LLIALIVFOLNX","5","""43""","""59""","""long""","""1-5""","""59""","""right""","""simple""","""binivatrus"""
"5223","A2LLIALIVFOLNX","6","""14""","""4""","""short""","""2-5""","""4""","""left""","""simple""","""ratum"""
"5224","A2LLIALIVFOLNX","7","""1""","""19""","""short""","""1-3""","""1""","""right""","""complex""","""torun"""
"5225","A2LPRUXRREYKGO","0","""23""","""48""","""long""","""3-4""","""48""","""right""","""simple""","""pakuwugnum"""
"5226","A2LPRUXRREYKGO","1","""35""","""51""","""long""","""4-5""","""35""","""left""","""complex""","""binivatrus"""
"5227","A2LPRUXRREYKGO","2","""21""","""33""","""long""","""5-5""","""21""","""left""","""complex""","""gaburatum"""
"5228","A2LPRUXRREYKGO","3","""8""","""9""","""short""","""2-3""","""8""","""right""","""complex""","""gronan"""
"5229","A2LPRUXRREYKGO","4","""20""","""59""","""short""","""1-1""","""59""","""right""","""simple""","""ralex"""
"5230","A2LPRUXRREYKGO","5","""55""","""57""","""long""","""1-2""","""55""","""right""","""complex""","""fepolopus"""
"5231","A2LPRUXRREYKGO","6","""40""","""60""","""short""","""3-3""","""60""","""left""","""simple""","""torun"""
"5232","A2LPRUXRREYKGO","7","""43""","""17""","""short""","""2-5""","""43""","""right""","""complex""","""bugorn"""
"5233","A2LV5432PV1S39","0","""53""","""33""","""long""","""5-5""","""53""","""left""","""complex""","""mipatorun"""
"5234","A2LV5432PV1S39","1","""16""","""50""","""long""","""3-3""","""16""","""right""","""complex""","""tiburalex"""
"5235","A2LV5432PV1S39","2","""51""","""20""","""short""","""1-4""","""20""","""left""","""simple""","""bugorn"""
"5236","A2LV5432PV1S39","3","""14""","""28""","""short""","""1-5""","""28""","""left""","""simple""","""vatrus"""
"5237","A2LV5432PV1S39","4","""11""","""18""","""long""","""4-4""","""11""","""right""","""complex""","""fepolopus"""
"5238","A2LV5432PV1S39","5","""36""","""26""","""short""","""4-5""","""26""","""left""","""simple""","""ratum"""
"5239","A2LV5432PV1S39","6","""9""","""13""","""long""","""1-2""","""9""","""left""","""complex""","""pakuwugnum"""
"5240","A2LV5432PV1S39","7","""42""","""12""","""short""","""3-4""","""12""","""right""","""simple""","""gronan"""
"5241","A2LVPGEPC1EUOW","0","""45""","""11""","""long""","""4-4""","""11""","""right""","""simple""","""gaburatum"""
"5242","A2LVPGEPC1EUOW","1","""48""","""16""","""long""","""3-3""","""48""","""left""","""complex""","""fepolopus"""
"5243","A2LVPGEPC1EUOW","2","""58""","""56""","""short""","""3-4""","""58""","""left""","""complex""","""torun"""
"5244","A2LVPGEPC1EUOW","3","""33""","""10""","""short""","""2-5""","""10""","""right""","""simple""","""ralex"""
"5245","A2LVPGEPC1EUOW","4","""53""","""3""","""short""","""1-5""","""53""","""right""","""complex""","""bugorn"""
"5246","A2LVPGEPC1EUOW","5","""5""","""46""","""short""","""1-2""","""46""","""left""","""simple""","""gronan"""
"5247","A2LVPGEPC1EUOW","6","""1""","""34""","""long""","""2-3""","""1""","""left""","""complex""","""pakuwugnum"""
"5248","A2LVPGEPC1EUOW","7","""14""","""51""","""long""","""4-5""","""14""","""left""","""complex""","""binivatrus"""
"5249","A2LWO26DDTYX1E","0","""37""","""17""","""short""","""2-2""","""17""","""left""","""simple""","""lopus"""
"5250","A2LWO26DDTYX1E","1","""23""","""26""","""short""","""4-4""","""26""","""left""","""simple""","""vatrus"""
"5251","A2LWO26DDTYX1E","2","""31""","""50""","""long""","""3-4""","""31""","""left""","""complex""","""tupabugorn"""
"5252","A2LWO26DDTYX1E","3","""24""","""2""","""long""","""2-3""","""24""","""right""","""complex""","""kibagronan"""
"5253","A2LWO26DDTYX1E","4","""32""","""1""","""long""","""3-5""","""32""","""right""","""complex""","""gaburatum"""
"5254","A2LWO26DDTYX1E","5","""43""","""34""","""short""","""2-5""","""34""","""left""","""simple""","""wugnum"""
"5255","A2LWO26DDTYX1E","6","""21""","""38""","""long""","""5-5""","""21""","""right""","""complex""","""tiburalex"""
"5256","A2LWO26DDTYX1E","7","""33""","""47""","""short""","""4-5""","""47""","""left""","""simple""","""torun"""
"5257","A2M4GONJ5V2I99","0","""16""","""39""","""short""","""3-3""","""16""","""right""","""complex""","""bugorn"""
"5258","A2M4GONJ5V2I99","1","""7""","""22""","""short""","""2-3""","""7""","""right""","""complex""","""vatrus"""
"5259","A2M4GONJ5V2I99","2","""35""","""44""","""short""","""1-5""","""44""","""left""","""simple""","""wugnum"""
"5260","A2M4GONJ5V2I99","3","""33""","""8""","""long""","""3-5""","""33""","""right""","""complex""","""gaburatum"""
"5261","A2M4GONJ5V2I99","4","""51""","""20""","""short""","""1-4""","""20""","""right""","""simple""","""ralex"""
"5262","A2M4GONJ5V2I99","5","""21""","""52""","""long""","""5-5""","""52""","""left""","""simple""","""kibagronan"""
"5263","A2M4GONJ5V2I99","6","""36""","""58""","""long""","""4-5""","""36""","""right""","""complex""","""fepolopus"""
"5264","A2M4GONJ5V2I99","7","""1""","""57""","""long""","""1-3""","""57""","""left""","""simple""","""mipatorun"""
"5265","A2MCRVU8I9VNHG","0","""37""","""2""","""long""","""2-2""","""37""","""right""","""complex""","""fepolopus"""
"5266","A2MCRVU8I9VNHG","1","""47""","""19""","""short""","""1-4""","""47""","""left""","""complex""","""torun"""
"5267","A2MCRVU8I9VNHG","2","""15""","""3""","""long""","""1-1""","""3""","""right""","""simple""","""pakuwugnum"""
"5268","A2MCRVU8I9VNHG","3","""56""","""20""","""short""","""1-3""","""56""","""right""","""complex""","""vatrus"""
"5269","A2MCRVU8I9VNHG","4","""49""","""29""","""short""","""1-2""","""29""","""left""","""simple""","""gronan"""
"5270","A2MCRVU8I9VNHG","5","""11""","""24""","""long""","""3-4""","""24""","""right""","""simple""","""tiburalex"""
"5271","A2MCRVU8I9VNHG","6","""43""","""46""","""short""","""1-5""","""46""","""right""","""simple""","""ratum"""
"5272","A2MCRVU8I9VNHG","7","""42""","""9""","""long""","""2-4""","""42""","""left""","""complex""","""tupabugorn"""
"5273","A2MDDC500R91M6","0","""21""","""37""","""long""","""2-5""","""37""","""left""","""simple""","""gaburatum"""
"5274","A2MDDC500R91M6","1","""40""","""48""","""short""","""3-3""","""48""","""left""","""simple""","""lopus"""
"5275","A2MDDC500R91M6","2","""30""","""8""","""short""","""3-4""","""30""","""right""","""complex""","""torun"""
"5276","A2MDDC500R91M6","3","""43""","""19""","""short""","""1-5""","""19""","""left""","""simple""","""ralex"""
"5277","A2MDDC500R91M6","4","""29""","""57""","""long""","""1-1""","""29""","""left""","""complex""","""pakuwugnum"""
"5278","A2MDDC500R91M6","5","""23""","""42""","""long""","""4-4""","""23""","""left""","""complex""","""kibagronan"""
"5279","A2MDDC500R91M6","6","""52""","""38""","""short""","""5-5""","""38""","""right""","""simple""","""vatrus"""
"5280","A2MDDC500R91M6","7","""7""","""5""","""long""","""2-3""","""5""","""left""","""simple""","""tupabugorn"""
"5281","A2MG57U8NJGA9U","0","""36""","""28""","""short""","""1-5""","""36""","""right""","""complex""","""ratum"""
"5282","A2MG57U8NJGA9U","1","""23""","""39""","""long""","""3-4""","""23""","""left""","""complex""","""mipatorun"""
"5283","A2MG57U8NJGA9U","2","""30""","""37""","""long""","""2-4""","""37""","""right""","""simple""","""binivatrus"""
"5284","A2MG57U8NJGA9U","3","""14""","""1""","""short""","""3-5""","""1""","""left""","""simple""","""bugorn"""
"5285","A2MG57U8NJGA9U","4","""53""","""2""","""short""","""2-5""","""2""","""left""","""simple""","""lopus"""
"5286","A2MG57U8NJGA9U","5","""12""","""50""","""long""","""3-3""","""50""","""right""","""simple""","""pakuwugnum"""
"5287","A2MG57U8NJGA9U","6","""21""","""51""","""long""","""4-5""","""21""","""right""","""complex""","""tiburalex"""
"5288","A2MG57U8NJGA9U","7","""25""","""43""","""short""","""5-5""","""43""","""right""","""simple""","""gronan"""
"5289","A2MIEOVIHE0E9E","0","""47""","""57""","""short""","""1-4""","""57""","""left""","""simple""","""bugorn"""
"5290","A2MIEOVIHE0E9E","1","""50""","""54""","""short""","""1-3""","""54""","""right""","""simple""","""wugnum"""
"5291","A2MIEOVIHE0E9E","2","""9""","""5""","""long""","""2-2""","""9""","""left""","""complex""","""kibagronan"""
"5292","A2MIEOVIHE0E9E","3","""60""","""4""","""short""","""2-3""","""60""","""left""","""complex""","""vatrus"""
"5293","A2MIEOVIHE0E9E","4","""21""","""49""","""long""","""2-5""","""21""","""right""","""complex""","""gaburatum"""
"5294","A2MIEOVIHE0E9E","5","""46""","""20""","""long""","""1-1""","""20""","""right""","""simple""","""tiburalex"""
"5295","A2MIEOVIHE0E9E","6","""36""","""3""","""long""","""1-5""","""36""","""right""","""complex""","""fepolopus"""
"5296","A2MIEOVIHE0E9E","7","""30""","""45""","""short""","""4-4""","""30""","""left""","""complex""","""torun"""
"5297","A2MJ8GEGHQ9O3H","0","""48""","""55""","""short""","""2-3""","""48""","""left""","""complex""","""lopus"""
"5298","A2MJ8GEGHQ9O3H","1","""35""","""22""","""long""","""2-5""","""35""","""left""","""complex""","""tiburalex"""
"5299","A2MJ8GEGHQ9O3H","2","""4""","""2""","""short""","""2-2""","""4""","""left""","""complex""","""vatrus"""
"5300","A2MJ8GEGHQ9O3H","3","""40""","""8""","""short""","""3-3""","""8""","""right""","""simple""","""gronan"""
"5301","A2MJ8GEGHQ9O3H","4","""25""","""45""","""short""","""4-5""","""25""","""left""","""complex""","""torun"""
"5302","A2MJ8GEGHQ9O3H","5","""47""","""24""","""long""","""3-4""","""47""","""left""","""complex""","""pakuwugnum"""
"5303","A2MJ8GEGHQ9O3H","6","""14""","""59""","""long""","""1-5""","""59""","""left""","""simple""","""tupabugorn"""
"5304","A2MJ8GEGHQ9O3H","7","""39""","""29""","""long""","""1-3""","""29""","""left""","""simple""","""gaburatum"""
"5305","A2MKXI4KCRRI7Y","0","""17""","""55""","""long""","""2-2""","""17""","""right""","""complex""","""tiburalex"""
"5306","A2MKXI4KCRRI7Y","1","""1""","""57""","""short""","""1-3""","""1""","""right""","""complex""","""ratum"""
"5307","A2MKXI4KCRRI7Y","2","""9""","""3""","""long""","""1-2""","""3""","""right""","""simple""","""fepolopus"""
"5308","A2MKXI4KCRRI7Y","3","""52""","""60""","""long""","""3-5""","""60""","""right""","""simple""","""tupabugorn"""
"5309","A2MKXI4KCRRI7Y","4","""19""","""15""","""long""","""1-1""","""15""","""left""","""simple""","""pakuwugnum"""
"5310","A2MKXI4KCRRI7Y","5","""24""","""10""","""short""","""2-3""","""10""","""right""","""simple""","""vatrus"""
"5311","A2MKXI4KCRRI7Y","6","""25""","""11""","""short""","""4-5""","""11""","""right""","""simple""","""torun"""
"5312","A2MKXI4KCRRI7Y","7","""16""","""48""","""short""","""3-3""","""48""","""right""","""simple""","""gronan"""
"5313","A2MKYB3G53KJ5S","0","""32""","""8""","""long""","""3-5""","""32""","""right""","""complex""","""tupabugorn"""
"5314","A2MKYB3G53KJ5S","1","""39""","""2""","""short""","""2-3""","""2""","""left""","""simple""","""lopus"""
"5315","A2MKYB3G53KJ5S","2","""58""","""23""","""short""","""4-4""","""23""","""right""","""simple""","""gronan"""
"5316","A2MKYB3G53KJ5S","3","""53""","""47""","""long""","""4-5""","""53""","""right""","""complex""","""binivatrus"""
"5317","A2MKYB3G53KJ5S","4","""36""","""55""","""long""","""2-5""","""55""","""right""","""simple""","""gaburatum"""
"5318","A2MKYB3G53KJ5S","5","""42""","""24""","""short""","""3-4""","""42""","""right""","""complex""","""wugnum"""
"5319","A2MKYB3G53KJ5S","6","""28""","""29""","""short""","""1-1""","""28""","""left""","""complex""","""ralex"""
"5320","A2MKYB3G53KJ5S","7","""9""","""20""","""long""","""1-2""","""9""","""left""","""complex""","""mipatorun"""
"5321","A2ML7RIEEP744Z","0","""51""","""11""","""long""","""4-4""","""11""","""left""","""simple""","""tupabugorn"""
"5322","A2ML7RIEEP744Z","1","""25""","""24""","""short""","""3-5""","""24""","""left""","""simple""","""wugnum"""
"5323","A2ML7RIEEP744Z","2","""18""","""4""","""long""","""2-4""","""18""","""left""","""complex""","""tiburalex"""
"5324","A2ML7RIEEP744Z","3","""14""","""41""","""long""","""4-5""","""41""","""left""","""simple""","""mipatorun"""
"5325","A2ML7RIEEP744Z","4","""12""","""17""","""short""","""2-3""","""17""","""right""","""simple""","""vatrus"""
"5326","A2ML7RIEEP744Z","5","""30""","""60""","""long""","""3-4""","""60""","""left""","""simple""","""gaburatum"""
"5327","A2ML7RIEEP744Z","6","""45""","""28""","""short""","""1-4""","""45""","""right""","""complex""","""gronan"""
"5328","A2ML7RIEEP744Z","7","""55""","""6""","""short""","""2-2""","""6""","""right""","""simple""","""lopus"""
"5329","A2MLP5WIFBAOVU","0","""39""","""50""","""short""","""3-3""","""50""","""left""","""simple""","""torun"""
"5330","A2MLP5WIFBAOVU","1","""26""","""12""","""long""","""3-4""","""12""","""right""","""simple""","""binivatrus"""
"5331","A2MLP5WIFBAOVU","2","""38""","""33""","""long""","""5-5""","""38""","""left""","""complex""","""kibagronan"""
"5332","A2MLP5WIFBAOVU","3","""52""","""45""","""long""","""4-5""","""52""","""left""","""complex""","""gaburatum"""
"5333","A2MLP5WIFBAOVU","4","""42""","""10""","""short""","""2-4""","""10""","""right""","""simple""","""wugnum"""
"5334","A2MLP5WIFBAOVU","5","""5""","""13""","""short""","""1-2""","""5""","""left""","""complex""","""ralex"""
"5335","A2MLP5WIFBAOVU","6","""8""","""28""","""long""","""1-3""","""8""","""right""","""complex""","""fepolopus"""
"5336","A2MLP5WIFBAOVU","7","""48""","""17""","""short""","""2-3""","""48""","""right""","""complex""","""bugorn"""
"5337","A2MMXYQKPUV5U7","0","""11""","""12""","""short""","""3-4""","""12""","""right""","""simple""","""ralex"""
"5338","A2MMXYQKPUV5U7","1","""51""","""17""","""short""","""2-4""","""51""","""left""","""complex""","""vatrus"""
"5339","A2MMXYQKPUV5U7","2","""4""","""5""","""long""","""2-2""","""5""","""right""","""simple""","""kibagronan"""
"5340","A2MMXYQKPUV5U7","3","""48""","""54""","""long""","""1-3""","""48""","""left""","""complex""","""fepolopus"""
"5341","A2MMXYQKPUV5U7","4","""46""","""44""","""short""","""1-1""","""44""","""left""","""simple""","""wugnum"""
"5342","A2MMXYQKPUV5U7","5","""30""","""18""","""long""","""4-4""","""18""","""left""","""simple""","""gaburatum"""
"5343","A2MMXYQKPUV5U7","6","""39""","""9""","""long""","""2-3""","""39""","""right""","""complex""","""tupabugorn"""
"5344","A2MMXYQKPUV5U7","7","""25""","""34""","""short""","""2-5""","""25""","""right""","""complex""","""torun"""
"5345","A2MQXFHQABHJ8E","0","""30""","""13""","""short""","""1-4""","""13""","""right""","""simple""","""torun"""
"5346","A2MQXFHQABHJ8E","1","""55""","""2""","""long""","""2-2""","""55""","""right""","""complex""","""fepolopus"""
"5347","A2MQXFHQABHJ8E","2","""41""","""39""","""short""","""3-4""","""39""","""right""","""simple""","""wugnum"""
"5348","A2MQXFHQABHJ8E","3","""8""","""9""","""long""","""2-3""","""9""","""left""","""simple""","""tiburalex"""
"5349","A2MQXFHQABHJ8E","4","""46""","""44""","""long""","""1-1""","""44""","""left""","""simple""","""tupabugorn"""
"5350","A2MQXFHQABHJ8E","5","""7""","""40""","""short""","""3-3""","""7""","""left""","""complex""","""ratum"""
"5351","A2MQXFHQABHJ8E","6","""31""","""49""","""long""","""2-4""","""31""","""right""","""complex""","""kibagronan"""
"5352","A2MQXFHQABHJ8E","7","""52""","""16""","""short""","""3-5""","""16""","""left""","""simple""","""vatrus"""
"5353","A2MUJ427QGNMGA","0","""17""","""22""","""long""","""2-2""","""22""","""left""","""simple""","""kibagronan"""
"5354","A2MUJ427QGNMGA","1","""54""","""28""","""long""","""1-1""","""54""","""left""","""complex""","""binivatrus"""
"5355","A2MUJ427QGNMGA","2","""33""","""30""","""short""","""4-5""","""30""","""right""","""simple""","""ralex"""
"5356","A2MUJ427QGNMGA","3","""25""","""32""","""long""","""5-5""","""32""","""right""","""simple""","""tupabugorn"""
"5357","A2MUJ427QGNMGA","4","""38""","""7""","""short""","""3-5""","""38""","""right""","""complex""","""lopus"""
"5358","A2MUJ427QGNMGA","5","""56""","""19""","""short""","""1-3""","""56""","""left""","""complex""","""ratum"""
"5359","A2MUJ427QGNMGA","6","""14""","""10""","""long""","""2-5""","""10""","""right""","""simple""","""mipatorun"""
"5360","A2MUJ427QGNMGA","7","""58""","""18""","""short""","""4-4""","""18""","""left""","""simple""","""wugnum"""
"5361","A2N0FUQBDQRBN5","0","""57""","""19""","""short""","""1-1""","""57""","""right""","""complex""","""ratum"""
"5362","A2N0FUQBDQRBN5","1","""53""","""52""","""short""","""5-5""","""53""","""right""","""complex""","""vatrus"""
"5363","A2N0FUQBDQRBN5","2","""32""","""48""","""long""","""3-5""","""32""","""left""","""complex""","""tupabugorn"""
"5364","A2N0FUQBDQRBN5","3","""56""","""60""","""long""","""3-3""","""60""","""left""","""simple""","""mipatorun"""
"5365","A2N0FUQBDQRBN5","4","""25""","""11""","""long""","""4-5""","""11""","""right""","""simple""","""fepolopus"""
"5366","A2N0FUQBDQRBN5","5","""45""","""6""","""short""","""2-4""","""45""","""left""","""complex""","""gronan"""
"5367","A2N0FUQBDQRBN5","6","""39""","""17""","""long""","""2-3""","""17""","""left""","""simple""","""tiburalex"""
"5368","A2N0FUQBDQRBN5","7","""42""","""16""","""short""","""3-4""","""42""","""left""","""complex""","""wugnum"""
"5369","A2N9HCG59QCS15","0","""55""","""37""","""long""","""2-2""","""37""","""right""","""simple""","""binivatrus"""
"5370","A2N9HCG59QCS15","1","""32""","""51""","""long""","""4-5""","""32""","""right""","""complex""","""fepolopus"""
"5371","A2N9HCG59QCS15","2","""47""","""13""","""short""","""1-4""","""13""","""left""","""simple""","""gronan"""
"5372","A2N9HCG59QCS15","3","""59""","""44""","""long""","""1-1""","""44""","""left""","""simple""","""pakuwugnum"""
"5373","A2N9HCG59QCS15","4","""31""","""22""","""short""","""2-4""","""31""","""left""","""complex""","""ralex"""
"5374","A2N9HCG59QCS15","5","""6""","""15""","""short""","""1-2""","""6""","""left""","""complex""","""ratum"""
"5375","A2N9HCG59QCS15","6","""56""","""5""","""short""","""2-3""","""5""","""left""","""simple""","""bugorn"""
"5376","A2N9HCG59QCS15","7","""33""","""25""","""long""","""5-5""","""25""","""left""","""simple""","""mipatorun"""
"5377","A2NA5KOPLW0LG0","0","""50""","""55""","""short""","""2-3""","""50""","""right""","""complex""","""vatrus"""
"5378","A2NA5KOPLW0LG0","1","""37""","""3""","""long""","""1-2""","""3""","""left""","""simple""","""gaburatum"""
"5379","A2NA5KOPLW0LG0","2","""23""","""45""","""short""","""4-4""","""23""","""right""","""complex""","""gronan"""
"5380","A2NA5KOPLW0LG0","3","""36""","""1""","""short""","""3-5""","""1""","""left""","""simple""","""bugorn"""
"5381","A2NA5KOPLW0LG0","4","""57""","""20""","""long""","""1-1""","""20""","""right""","""simple""","""pakuwugnum"""
"5382","A2NA5KOPLW0LG0","5","""26""","""4""","""long""","""2-4""","""4""","""left""","""simple""","""mipatorun"""
"5383","A2NA5KOPLW0LG0","6","""32""","""53""","""long""","""5-5""","""53""","""right""","""simple""","""fepolopus"""
"5384","A2NA5KOPLW0LG0","7","""9""","""17""","""short""","""2-2""","""17""","""right""","""simple""","""ralex"""
"5385","A2NASLALC0ZC3A","0","""53""","""40""","""long""","""3-5""","""40""","""right""","""simple""","""tiburalex"""
"5386","A2NASLALC0ZC3A","1","""21""","""45""","""long""","""4-5""","""21""","""left""","""complex""","""binivatrus"""
"5387","A2NASLALC0ZC3A","2","""18""","""3""","""short""","""1-4""","""3""","""left""","""simple""","""gronan"""
"5388","A2NASLALC0ZC3A","3","""11""","""24""","""long""","""3-4""","""11""","""right""","""complex""","""fepolopus"""
"5389","A2NASLALC0ZC3A","4","""60""","""16""","""short""","""3-3""","""16""","""left""","""simple""","""bugorn"""
"5390","A2NASLALC0ZC3A","5","""52""","""19""","""short""","""1-5""","""52""","""left""","""complex""","""ratum"""
"5391","A2NASLALC0ZC3A","6","""8""","""22""","""long""","""2-3""","""22""","""right""","""simple""","""pakuwugnum"""
"5392","A2NASLALC0ZC3A","7","""30""","""6""","""short""","""2-4""","""30""","""right""","""complex""","""torun"""
"5393","A2NBRQHVXTMDK9","0","""58""","""45""","""long""","""4-4""","""58""","""left""","""complex""","""binivatrus"""
"5394","A2NBRQHVXTMDK9","1","""23""","""2""","""long""","""2-4""","""23""","""right""","""complex""","""tiburalex"""
"5395","A2NBRQHVXTMDK9","2","""4""","""37""","""short""","""2-2""","""4""","""right""","""complex""","""gronan"""
"5396","A2NBRQHVXTMDK9","3","""32""","""35""","""short""","""5-5""","""32""","""left""","""complex""","""lopus"""
"5397","A2NBRQHVXTMDK9","4","""36""","""10""","""long""","""2-5""","""10""","""left""","""simple""","""pakuwugnum"""
"5398","A2NBRQHVXTMDK9","5","""42""","""48""","""short""","""3-4""","""48""","""left""","""simple""","""torun"""
"5399","A2NBRQHVXTMDK9","6","""14""","""15""","""long""","""1-5""","""14""","""right""","""complex""","""gaburatum"""
"5400","A2NBRQHVXTMDK9","7","""44""","""46""","""short""","""1-1""","""44""","""left""","""complex""","""bugorn"""
"5401","A2NGQVFMEXXA7G","0","""42""","""18""","""short""","""4-4""","""18""","""left""","""simple""","""lopus"""
"5402","A2NGQVFMEXXA7G","1","""31""","""56""","""long""","""3-4""","""31""","""right""","""complex""","""gaburatum"""
"5403","A2NGQVFMEXXA7G","2","""20""","""15""","""short""","""1-1""","""20""","""left""","""complex""","""wugnum"""
"5404","A2NGQVFMEXXA7G","3","""35""","""34""","""long""","""2-5""","""35""","""left""","""complex""","""mipatorun"""
"5405","A2NGQVFMEXXA7G","4","""1""","""39""","""short""","""3-3""","""39""","""right""","""simple""","""gronan"""
"5406","A2NGQVFMEXXA7G","5","""9""","""4""","""long""","""2-2""","""4""","""right""","""simple""","""binivatrus"""
