"","workerid","trial","criticalComplicated","criticalSimple","langCondition","objCondition","response","responseSide","responseValue","word","criticalSimple_c.norms","criticalComplicated_c.norms","criticalSimple_rt.norms","criticalComplicated_rt.norms","c.ratio","rt.ratio"
"2400","369","7","5-4","5-7","""short""","""5-5""","""5-7""","""left""","""simple""","""lopus""",0.657452317290553,0.614266488413547,7.53194766740618,7.52245949482209,1.07030471251743,1.00126131255218
"2401","37","0","3-6","3-4","""short""","""3-3""","""3-4""","""right""","""simple""","""bugorn""",0.454706120023767,0.52237068011997,7.34365297144576,7.37717323948312,0.870466389727955,0.995456217856189
"2402","37","1","5-2","4-1","""long""","""4-5""","""5-2""","""left""","""complex""","""pakuwugnum""",0.559609180035651,0.732388591800357,7.47238209549203,7.40911860957558,0.764087789325091,1.0085385980776
"2403","37","2","2-7","1-2","""short""","""1-2""","""1-2""","""left""","""simple""","""ratum""",0.067770971422087,0.498480635229298,7.12566153316537,7.25324083665048,0.135955073542451,0.982410717311294
"2404","37","3","4-1","1-6","""long""","""1-4""","""4-1""","""right""","""complex""","""mipatorun""",0.096151633986928,0.559609180035651,7.07781498740677,7.47238209549203,0.171819257827047,0.947196609723251
"2405","37","4","4-8","2-3","""short""","""2-4""","""2-3""","""left""","""simple""","""vatrus""",0.393164349376114,0.59644761338879,7.2537688186413,7.48492849833601,0.659176666232769,0.969116648242385
"2406","37","5","5-3","1-7","""long""","""1-5""","""5-3""","""left""","""complex""","""tiburalex""",0.226620320855615,0.650860276977924,7.21094692940482,7.49631198228932,0.348185822474616,0.961932607186214
"2407","37","6","1-5","1-8","""long""","""1-1""","""1-8""","""right""","""simple""","""fepolopus""",0.213287175157144,0.171708853238265,7.15638039732531,7.13330511343712,1.24214431076064,1.00323486567885
"2408","37","7","4-4","4-5","""short""","""4-4""","""4-5""","""right""","""simple""","""gronan""",0.60023659050397,0.599862745098039,7.45011405562092,7.44415965744716,1.00062321824282,1.00079987513
"2409","370","0","5-5","5-1","""long""","""5-5""","""5-1""","""right""","""simple""","""gaburatum""",0.643812070282658,0.654049197860962,7.55152734409631,7.41937065134264,0.984348077160275,1.01781238584296
"2410","370","1","5-2","3-8","""long""","""3-5""","""5-2""","""left""","""complex""","""tupabugorn""",0.592708884510742,0.732388591800357,7.37820860586072,7.40911860957558,0.80928197291242,0.995828113255616
"2411","370","2","3-7","3-5","""short""","""3-3""","""3-5""","""left""","""simple""","""gronan""",0.545940690325717,0.491521184697655,7.38057144653556,7.4576421040624,1.11071650077816,0.98966554623413
"2412","370","3","4-4","3-2","""short""","""3-4""","""4-4""","""right""","""complex""","""ralex""",0.500260812458955,0.599862745098039,7.34357497749828,7.44415965744716,0.83395879565282,0.986488108184481
"2413","370","4","2-1","2-6","""short""","""2-2""","""2-1""","""right""","""complex""","""lopus""",0.362726450020568,0.396717626087868,7.30024971724876,7.25000948926994,0.914318966861908,1.00692967754776
"2414","370","5","5-8","1-3","""long""","""1-5""","""1-3""","""right""","""simple""","""binivatrus""",0.240463209407226,0.627812012463534,7.12022004272548,7.5809576218774,0.383017853487143,0.939224356323757
"2415","370","6","1-3","1-4","""short""","""1-1""","""1-4""","""left""","""simple""","""wugnum""",0.205391265597148,0.240463209407226,7.106017880143,7.12022004272548,0.854148400096069,0.998005375887647
"2416","370","7","3-6","2-7","""long""","""2-3""","""2-7""","""right""","""simple""","""mipatorun""",0.498480635229298,0.52237068011997,7.25324083665048,7.37717323948312,0.954266106809086,0.983200556797373
"2417","371","0","3-4","3-3","""short""","""3-3""","""3-3""","""left""","""simple""","""ratum""",0.437312451087946,0.454706120023767,7.35231805220081,7.34365297144576,0.961747449242795,1.00117994147991
"2418","371","1","3-2","1-5","""short""","""1-3""","""1-5""","""left""","""simple""","""torun""",0.171708853238265,0.500260812458955,7.13330511343712,7.34357497749828,0.343238664636266,0.971366825462332
"2419","371","2","2-6","2-7","""short""","""2-2""","""2-7""","""left""","""simple""","""vatrus""",0.498480635229298,0.362726450020568,7.25324083665048,7.30024971724876,1.37426050733558,0.993560647591656
"2420","371","3","3-5","2-8","""long""","""2-3""","""3-5""","""left""","""complex""","""fepolopus""",0.388259920156472,0.545940690325717,7.14928546016887,7.38057144653556,0.711176006911721,0.968662861942044
"2421","371","4","4-8","2-1","""long""","""2-4""","""4-8""","""right""","""complex""","""tiburalex""",0.396717626087868,0.59644761338879,7.25000948926994,7.48492849833601,0.665134065729374,0.968614395031523
"2422","371","5","5-1","4-4","""short""","""4-5""","""4-4""","""left""","""simple""","""wugnum""",0.599862745098039,0.643812070282658,7.44415965744716,7.55152734409631,0.931735785622467,0.985781990615039
"2423","371","6","2-7","1-2","""long""","""1-2""","""1-2""","""right""","""simple""","""kibagronan""",0.067770971422087,0.498480635229298,7.12566153316537,7.25324083665048,0.135955073542451,0.982410717311294
"2424","371","7","1-3","1-6","""long""","""1-1""","""1-6""","""left""","""simple""","""tupabugorn""",0.096151633986928,0.240463209407226,7.07781498740677,7.12022004272548,0.39986006268466,0.994044417860086
"2425","372","0","5-7","1-6","""long""","""1-5""","""5-7""","""left""","""complex""","""fepolopus""",0.096151633986928,0.657452317290553,7.07781498740677,7.53194766740618,0.146248832741485,0.939705810495122
"2426","372","1","4-3","1-1","""long""","""1-4""","""4-3""","""right""","""complex""","""pakuwugnum""",0.198905525846702,0.59194499618029,7.04719236357878,7.51389426853832,0.336020284199042,0.937888145842871
"2427","372","2","3-1","2-2","""long""","""2-3""","""3-1""","""right""","""complex""","""kibagronan""",0.400489205783323,0.589474738918958,7.22323860108545,7.26311607655564,0.679400115631389,0.994509591331067
"2428","372","3","4-5","3-4","""short""","""3-4""","""4-5""","""right""","""complex""","""ratum""",0.454706120023767,0.60023659050397,7.34365297144576,7.45011405562092,0.757544820188298,0.985710140357537
"2429","372","4","5-6","3-8","""short""","""3-5""","""5-6""","""left""","""complex""","""torun""",0.592708884510742,0.598802900536869,7.37820860586072,7.46635694988485,0.989823001824702,0.98819392849608
"2430","372","5","4-8","2-5","""short""","""2-4""","""4-8""","""left""","""complex""","""vatrus""",0.365537163309983,0.59644761338879,7.28993416391881,7.48492849833601,0.612857114530376,0.973948403854419
"2431","372","6","1-4","1-3","""long""","""1-1""","""1-3""","""right""","""simple""","""tiburalex""",0.240463209407226,0.205391265597148,7.12022004272548,7.106017880143,1.1707567442467,1.00199861058923
"2432","372","7","5-2","4-7","""short""","""4-5""","""5-2""","""right""","""complex""","""bugorn""",0.596326967150497,0.732388591800357,7.40403330391097,7.40911860957558,0.814222086235132,0.999313642292345
"2433","373","0","5-3","1-5","""long""","""1-5""","""1-5""","""right""","""simple""","""fepolopus""",0.171708853238265,0.650860276977924,7.13330511343712,7.49631198228932,0.263818302194665,0.951575271985767
"2434","373","1","2-1","1-2","""long""","""1-2""","""2-1""","""left""","""complex""","""mipatorun""",0.067770971422087,0.396717626087868,7.12566153316537,7.25000948926994,0.170829242175079,0.98284858022757
"2435","373","2","4-8","3-3","""long""","""3-4""","""3-3""","""right""","""simple""","""kibagronan""",0.437312451087946,0.59644761338879,7.35231805220081,7.48492849833601,0.733195072410973,0.982283004284586
"2436","373","3","1-5","1-4","""short""","""1-1""","""1-4""","""right""","""simple""","""ratum""",0.205391265597148,0.171708853238265,7.106017880143,7.13330511343712,1.19616002159274,0.996174671788156
"2437","373","4","5-4","5-6","""short""","""5-5""","""5-4""","""right""","""complex""","""vatrus""",0.598802900536869,0.614266488413547,7.46635694988485,7.52245949482209,0.974825929513727,0.992541994413415
"2438","373","5","4-7","2-8","""short""","""2-4""","""4-7""","""right""","""complex""","""ralex""",0.388259920156472,0.596326967150497,7.14928546016887,7.40403330391097,0.651085631783084,0.965593368737613
"2439","373","6","2-6","2-7","""long""","""2-2""","""2-7""","""left""","""simple""","""tupabugorn""",0.498480635229298,0.362726450020568,7.25324083665048,7.30024971724876,1.37426050733558,0.993560647591656
"2440","373","7","3-2","3-1","""short""","""3-3""","""3-2""","""right""","""complex""","""wugnum""",0.589474738918958,0.500260812458955,7.26311607655564,7.34357497749828,1.17833482902945,0.989043633218265
"2441","374","0","5-2","5-1","""short""","""5-5""","""5-1""","""right""","""simple""","""wugnum""",0.643812070282658,0.732388591800357,7.55152734409631,7.40911860957558,0.879058026695964,1.01922073893333
"2442","374","1","1-6","1-3","""long""","""1-1""","""1-6""","""right""","""complex""","""kibagronan""",0.240463209407226,0.096151633986928,7.12022004272548,7.07781498740677,2.50087491430377,1.00599126360242
"2443","374","2","2-5","2-8","""short""","""2-2""","""2-8""","""left""","""simple""","""lopus""",0.388259920156472,0.365537163309983,7.14928546016887,7.28993416391881,1.0621626448067,0.980706450759724
"2444","374","3","3-8","3-7","""short""","""3-3""","""3-8""","""left""","""complex""","""bugorn""",0.491521184697655,0.592708884510742,7.4576421040624,7.37820860586072,0.829279259249482,1.01076595992943
"2445","374","4","4-3","1-6","""long""","""1-4""","""1-6""","""right""","""simple""","""gaburatum""",0.096151633986928,0.59194499618029,7.07781498740677,7.51389426853832,0.162433392641844,0.941963612269942
"2446","374","5","4-1","2-4","""long""","""2-4""","""4-1""","""left""","""complex""","""binivatrus""",0.409232560903149,0.559609180035651,7.29336768842468,7.47238209549203,0.731282787171358,0.976043194154198
"2447","374","6","5-7","1-2","""long""","""1-5""","""5-7""","""left""","""complex""","""mipatorun""",0.067770971422087,0.657452317290553,7.12566153316537,7.53194766740618,0.103081196369312,0.946058290341159
"2448","374","7","5-4","2-5","""short""","""2-5""","""2-5""","""right""","""simple""","""ralex""",0.365537163309983,0.614266488413547,7.28993416391881,7.52245949482209,0.595079123157195,0.969089188042377
"2449","375","0","5-6","1-7","""long""","""1-5""","""5-6""","""right""","""complex""","""tiburalex""",0.226620320855615,0.598802900536869,7.21094692940482,7.46635694988485,0.37845561645148,0.965791881878354
"2450","375","1","4-3","2-1","""short""","""2-4""","""2-1""","""left""","""simple""","""gronan""",0.396717626087868,0.59194499618029,7.25000948926994,7.51389426853832,0.670193394061631,0.964880424206486
"2451","375","2","2-2","1-8","""long""","""1-2""","""2-2""","""left""","""complex""","""mipatorun""",0.213287175157144,0.400489205783323,7.15638039732531,7.22323860108545,0.532566601239532,0.99074401283794
"2452","375","3","4-7","4-3","""long""","""4-4""","""4-7""","""right""","""complex""","""gaburatum""",0.59194499618029,0.596326967150497,7.51389426853832,7.40403330391097,0.992651730993911,1.01483798898761
"2453","375","4","4-1","1-6","""short""","""1-4""","""1-6""","""right""","""simple""","""vatrus""",0.096151633986928,0.559609180035651,7.07781498740677,7.47238209549203,0.171819257827047,0.947196609723251
"2454","375","5","5-5","4-4","""short""","""4-5""","""4-4""","""right""","""simple""","""wugnum""",0.599862745098039,0.654049197860962,7.44415965744716,7.41937065134264,0.917152328998893,1.00334111978892
"2455","375","6","5-4","3-2","""long""","""3-5""","""5-4""","""right""","""complex""","""tupabugorn""",0.500260812458955,0.614266488413547,7.34357497749828,7.52245949482209,0.814403555940302,0.976219942766466
"2456","375","7","4-8","3-5","""short""","""3-4""","""3-5""","""left""","""simple""","""lopus""",0.545940690325717,0.59644761338879,7.38057144653556,7.48492849833601,0.915320437320368,0.986057708924855
"2457","376","0","5-1","4-6","""short""","""4-5""","""4-6""","""left""","""simple""","""ralex""",0.614648336563144,0.643812070282658,7.4808403912451,7.55152734409631,0.954701480345483,0.99063938331542
"2458","376","1","5-5","1-3","""long""","""1-5""","""1-3""","""right""","""simple""","""gaburatum""",0.240463209407226,0.654049197860962,7.12022004272548,7.41937065134264,0.367653091225629,0.959679786510865
"2459","376","2","1-4","1-1","""long""","""1-1""","""1-1""","""left""","""simple""","""kibagronan""",0.198905525846702,0.205391265597148,7.04719236357878,7.106017880143,0.968422514309021,0.991721732543257
"2460","376","3","5-7","5-5","""long""","""5-5""","""5-5""","""right""","""simple""","""mipatorun""",0.654049197860962,0.657452317290553,7.41937065134264,7.53194766740618,0.994823777572774,0.98505339906294
"2461","376","4","5-8","3-2","""short""","""3-5""","""3-2""","""right""","""simple""","""lopus""",0.500260812458955,0.627812012463534,7.34357497749828,7.5809576218774,0.796832176714701,0.968686984386501
"2462","376","5","3-2","3-8","""short""","""3-3""","""3-8""","""right""","""simple""","""bugorn""",0.592708884510742,0.500260812458955,7.37820860586072,7.34357497749828,1.18479974795022,1.00471618094301
"2463","376","6","4-6","2-7","""short""","""2-4""","""2-7""","""left""","""simple""","""vatrus""",0.498480635229298,0.614648336563144,7.25324083665048,7.4808403912451,0.81100135732343,0.96957567028686
"2464","376","7","4-3","4-4","""long""","""4-4""","""4-3""","""left""","""complex""","""pakuwugnum""",0.599862745098039,0.59194499618029,7.44415965744716,7.51389426853832,1.01337581864673,0.990719245094631
"2465","377","0","2-1","1-4","""short""","""1-2""","""2-1""","""left""","""complex""","""gronan""",0.205391265597148,0.396717626087868,7.106017880143,7.25000948926994,0.517726594662715,0.980139114391499
"2466","377","1","1-2","1-3","""long""","""1-1""","""1-3""","""left""","""simple""","""pakuwugnum""",0.240463209407226,0.067770971422087,7.12022004272548,7.12566153316537,3.54817415718579,0.999236352945679
"2467","377","2","4-6","4-2","""short""","""4-4""","""4-6""","""left""","""complex""","""vatrus""",0.601591200602591,0.614648336563144,7.38357413673939,7.4808403912451,0.978756737497147,0.98699795084259
"2468","377","3","4-3","3-8","""short""","""3-4""","""3-8""","""left""","""simple""","""ralex""",0.592708884510742,0.59194499618029,7.37820860586072,7.51389426853832,1.00129047180968,0.981942031943977
"2469","377","4","2-8","2-5","""short""","""2-2""","""2-8""","""left""","""complex""","""ratum""",0.365537163309983,0.388259920156472,7.28993416391881,7.14928546016887,0.941475399167312,1.01967311342281
"2470","377","5","4-4","1-1","""long""","""1-4""","""4-4""","""right""","""complex""","""fepolopus""",0.198905525846702,0.599862745098039,7.04719236357878,7.44415965744716,0.331585062536587,0.946673995167305
"2471","377","6","5-5","3-7","""long""","""3-5""","""5-5""","""left""","""complex""","""mipatorun""",0.491521184697655,0.654049197860962,7.4576421040624,7.41937065134264,0.751504911717884,1.00515831524239
"2472","377","7","3-7","2-6","""long""","""2-3""","""3-7""","""left""","""complex""","""tupabugorn""",0.362726450020568,0.491521184697655,7.30024971724876,7.4576421040624,0.73796707306459,0.978895154176425
"2473","378","0","2-2","2-7","""short""","""2-2""","""2-2""","""left""","""complex""","""vatrus""",0.498480635229298,0.400489205783323,7.25324083665048,7.22323860108545,1.24467932726005,1.00415357116412
"2474","378","1","4-5","3-4","""long""","""3-4""","""4-5""","""left""","""complex""","""gaburatum""",0.454706120023767,0.60023659050397,7.34365297144576,7.45011405562092,0.757544820188298,0.985710140357537
"2475","378","2","4-7","4-1","""long""","""4-4""","""4-1""","""left""","""simple""","""kibagronan""",0.559609180035651,0.596326967150497,7.47238209549203,7.40403330391097,0.938426753882523,1.0092312917535
"2476","378","3","5-4","5-6","""short""","""5-5""","""5-4""","""right""","""complex""","""wugnum""",0.598802900536869,0.614266488413547,7.46635694988485,7.52245949482209,0.974825929513727,0.992541994413415
"2477","378","4","5-8","2-3","""long""","""2-5""","""2-3""","""right""","""simple""","""fepolopus""",0.393164349376114,0.627812012463534,7.2537688186413,7.5809576218774,0.6262453434641,0.956840702777194
"2478","378","5","2-3","1-8","""short""","""1-2""","""1-8""","""right""","""simple""","""ralex""",0.213287175157144,0.393164349376114,7.15638039732531,7.2537688186413,0.542488594135239,0.986574093584881
"2479","378","6","5-6","3-2","""long""","""3-5""","""3-2""","""right""","""simple""","""mipatorun""",0.500260812458955,0.598802900536869,7.34357497749828,7.46635694988485,0.835434851785848,0.983555303716297
"2480","378","7","4-1","1-5","""short""","""1-4""","""1-5""","""right""","""simple""","""bugorn""",0.171708853238265,0.559609180035651,7.13330511343712,7.47238209549203,0.306837091606192,0.954622638708549
"2481","379","0","3-3","3-8","""short""","""3-3""","""3-3""","""left""","""complex""","""ralex""",0.592708884510742,0.437312451087946,7.37820860586072,7.35231805220081,1.35534417791261,1.0035214137196
"2482","379","1","2-8","2-5","""long""","""2-2""","""2-8""","""left""","""complex""","""fepolopus""",0.365537163309983,0.388259920156472,7.28993416391881,7.14928546016887,0.941475399167312,1.01967311342281
"2483","379","2","4-1","2-2","""long""","""2-4""","""4-1""","""right""","""complex""","""binivatrus""",0.400489205783323,0.559609180035651,7.22323860108545,7.47238209549203,0.715658749125254,0.966658089586066
"2484","379","3","3-6","2-1","""long""","""2-3""","""3-6""","""right""","""complex""","""mipatorun""",0.396717626087868,0.52237068011997,7.25000948926994,7.37717323948312,0.759456150940087,0.982762537074148
"2485","379","4","5-4","1-7","""long""","""1-5""","""5-4""","""right""","""complex""","""kibagronan""",0.226620320855615,0.614266488413547,7.21094692940482,7.52245949482209,0.368928348087005,0.958589000627827
"2486","379","5","1-7","1-6","""short""","""1-1""","""1-7""","""right""","""complex""","""wugnum""",0.096151633986928,0.226620320855615,7.07781498740677,7.21094692940482,0.424285137466505,0.981537522977022
"2487","379","6","5-5","2-4","""short""","""2-5""","""2-4""","""left""","""simple""","""bugorn""",0.409232560903149,0.654049197860962,7.29336768842468,7.41937065134264,0.625690792438131,0.983017028149799
"2488","379","7","3-2","1-3","""short""","""1-3""","""3-2""","""right""","""complex""","""ratum""",0.240463209407226,0.500260812458955,7.12022004272548,7.34357497749828,0.480675686398993,0.969584986133159
"2489","38","0","5-4","4-1","""long""","""4-5""","""4-1""","""right""","""simple""","""fepolopus""",0.559609180035651,0.614266488413547,7.47238209549203,7.52245949482209,0.911020201477931,0.993342948624113
"2490","38","1","4-8","2-7","""short""","""2-4""","""4-8""","""left""","""complex""","""vatrus""",0.498480635229298,0.59644761338879,7.25324083665048,7.48492849833601,0.835749232689723,0.969046108892418
"2491","38","2","5-2","3-4","""short""","""3-5""","""5-2""","""left""","""complex""","""wugnum""",0.454706120023767,0.732388591800357,7.34365297144576,7.40911860957558,0.620853635780985,0.991164180035502
"2492","38","3","4-7","1-3","""long""","""1-4""","""1-3""","""right""","""simple""","""kibagronan""",0.240463209407226,0.596326967150497,7.12022004272548,7.40403330391097,0.403240541940039,0.961667749247485
"2493","38","4","5-1","1-2","""short""","""1-5""","""1-2""","""right""","""simple""","""ratum""",0.067770971422087,0.643812070282658,7.12566153316537,7.55152734409631,0.105265145762696,0.943605340810442
"2494","38","5","4-5","3-8","""short""","""3-4""","""3-8""","""right""","""simple""","""ralex""",0.592708884510742,0.60023659050397,7.37820860586072,7.45011405562092,0.987458768571727,0.990348409537979
"2495","38","6","2-6","2-5","""long""","""2-2""","""2-6""","""left""","""complex""","""tupabugorn""",0.365537163309983,0.362726450020568,7.28993416391881,7.30024971724876,1.00774885120524,0.998586958839836
"2496","38","7","5-3","5-6","""long""","""5-5""","""5-3""","""right""","""complex""","""mipatorun""",0.598802900536869,0.650860276977924,7.46635694988485,7.49631198228932,0.920017585521169,0.996004030718673
"2497","380","0","5-3","3-8","""long""","""3-5""","""5-3""","""left""","""complex""","""pakuwugnum""",0.592708884510742,0.650860276977924,7.37820860586072,7.49631198228932,0.910654568232078,0.984245135913816
"2498","380","1","3-5","3-7","""short""","""3-3""","""3-5""","""left""","""complex""","""torun""",0.491521184697655,0.545940690325717,7.4576421040624,7.38057144653556,0.90031974792794,1.01044236995538
"2499","380","2","5-8","4-5","""long""","""4-5""","""4-5""","""right""","""simple""","""kibagronan""",0.60023659050397,0.627812012463534,7.45011405562092,7.5809576218774,0.956076944352565,0.982740496282569
"2500","380","3","4-2","1-6","""short""","""1-4""","""1-6""","""left""","""simple""","""vatrus""",0.096151633986928,0.601591200602591,7.07781498740677,7.38357413673939,0.159828857022205,0.958589276186554
"2501","380","4","5-4","2-1","""short""","""2-5""","""5-4""","""left""","""complex""","""ratum""",0.396717626087868,0.614266488413547,7.25000948926994,7.52245949482209,0.645839604749499,0.963781791614872
"2502","380","5","4-1","3-2","""long""","""3-4""","""4-1""","""right""","""complex""","""tiburalex""",0.500260812458955,0.559609180035651,7.34357497749828,7.47238209549203,0.893946758391428,0.982762241498403
"2503","380","6","4-7","2-4","""long""","""2-4""","""2-4""","""left""","""simple""","""fepolopus""",0.409232560903149,0.596326967150497,7.29336768842468,7.40403330391097,0.686255332135381,0.985053333643457
"2504","380","7","2-6","1-3","""short""","""1-2""","""1-3""","""left""","""simple""","""bugorn""",0.240463209407226,0.362726450020568,7.12022004272548,7.30024971724876,0.662932657360914,0.975339244341476
"2505","381","0","3-4","1-2","""long""","""1-3""","""3-4""","""left""","""complex""","""tupabugorn""",0.067770971422087,0.454706120023767,7.12566153316537,7.34365297144576,0.149043455624799,0.970315667266958
"2506","381","1","5-6","4-7","""long""","""4-5""","""5-6""","""left""","""complex""","""tiburalex""",0.596326967150497,0.598802900536869,7.40403330391097,7.46635694988485,0.995865194734107,0.991652736884641
"2507","381","2","2-1","1-6","""short""","""1-2""","""1-6""","""right""","""simple""","""wugnum""",0.096151633986928,0.396717626087868,7.07781498740677,7.25000948926994,0.24236794047974,0.976249065312533
"2508","381","3","4-2","1-5","""long""","""1-4""","""4-2""","""right""","""complex""","""mipatorun""",0.171708853238265,0.601591200602591,7.13330511343712,7.38357413673939,0.285424476066589,0.966104623767916
"2509","381","4","2-5","2-1","""short""","""2-2""","""2-5""","""left""","""complex""","""vatrus""",0.396717626087868,0.365537163309983,7.25000948926994,7.28993416391881,1.08530039051445,0.994523314785684
"2510","381","5","5-7","1-8","""short""","""1-5""","""1-8""","""left""","""simple""","""ratum""",0.213287175157144,0.657452317290553,7.15638039732531,7.53194766740618,0.324414667874513,0.95013676585857
"2511","381","6","3-3","3-4","""short""","""3-3""","""3-4""","""left""","""simple""","""lopus""",0.454706120023767,0.437312451087946,7.34365297144576,7.35231805220081,1.03977400801772,0.998821449141138
"2512","381","7","5-8","2-3","""long""","""2-5""","""5-8""","""right""","""complex""","""kibagronan""",0.393164349376114,0.627812012463534,7.2537688186413,7.5809576218774,0.6262453434641,0.956840702777194
"2513","382","0","5-6","2-5","""short""","""2-5""","""5-6""","""left""","""complex""","""vatrus""",0.365537163309983,0.598802900536869,7.28993416391881,7.46635694988485,0.610446547573923,0.976370968177625
"2514","382","1","1-5","1-1","""long""","""1-1""","""1-5""","""right""","""complex""","""pakuwugnum""",0.198905525846702,0.171708853238265,7.04719236357878,7.13330511343712,1.15838829562678,0.987928071421461
"2515","382","2","5-7","5-8","""short""","""5-5""","""5-7""","""right""","""complex""","""ratum""",0.627812012463534,0.657452317290553,7.5809576218774,7.53194766740618,0.954916418959217,1.00650694304254
"2516","382","3","5-4","4-6","""long""","""4-5""","""5-4""","""right""","""complex""","""tiburalex""",0.614648336563144,0.614266488413547,7.4808403912451,7.52245949482209,1.0006216327226,0.994467354246887
"2517","382","4","4-8","3-2","""long""","""3-4""","""3-2""","""right""","""simple""","""mipatorun""",0.500260812458955,0.59644761338879,7.34357497749828,7.48492849833601,0.838733865689666,0.981114913673637
"2518","382","5","4-1","2-4","""long""","""2-4""","""2-4""","""left""","""simple""","""tupabugorn""",0.409232560903149,0.559609180035651,7.29336768842468,7.47238209549203,0.731282787171358,0.976043194154198
"2519","382","6","3-3","1-7","""short""","""1-3""","""1-7""","""left""","""simple""","""gronan""",0.226620320855615,0.437312451087946,7.21094692940482,7.35231805220081,0.51821145337122,0.980771897816135
"2520","382","7","3-2","2-3","""short""","""2-3""","""2-3""","""left""","""simple""","""lopus""",0.393164349376114,0.500260812458955,7.2537688186413,7.34357497749828,0.78591874395193,0.987770784783684
"2521","383","0","3-5","1-3","""long""","""1-3""","""3-5""","""right""","""complex""","""pakuwugnum""",0.240463209407226,0.545940690325717,7.12022004272548,7.38057144653556,0.440456653384385,0.964724763428408
"2522","383","1","5-3","1-7","""long""","""1-5""","""5-3""","""left""","""complex""","""fepolopus""",0.226620320855615,0.650860276977924,7.21094692940482,7.49631198228932,0.348185822474616,0.961932607186214
"2523","383","2","2-7","1-5","""short""","""1-2""","""1-5""","""right""","""simple""","""torun""",0.171708853238265,0.498480635229298,7.13330511343712,7.25324083665048,0.344464440748596,0.983464533177042
"2524","383","3","4-4","3-6","""short""","""3-4""","""4-4""","""right""","""complex""","""ralex""",0.52237068011997,0.599862745098039,7.37717323948312,7.44415965744716,0.870817006704752,0.991001480214489
"2525","383","4","3-6","2-1","""short""","""2-3""","""2-1""","""right""","""simple""","""vatrus""",0.396717626087868,0.52237068011997,7.25000948926994,7.37717323948312,0.759456150940087,0.982762537074148
"2526","383","5","3-2","3-8","""long""","""3-3""","""3-8""","""left""","""simple""","""kibagronan""",0.592708884510742,0.500260812458955,7.37820860586072,7.34357497749828,1.18479974795022,1.00471618094301
"2527","383","6","4-8","2-4","""long""","""2-4""","""4-8""","""right""","""complex""","""gaburatum""",0.409232560903149,0.59644761338879,7.29336768842468,7.48492849833601,0.6861165200713,0.974407128945331
"2528","383","7","4-1","4-2","""short""","""4-4""","""4-1""","""right""","""complex""","""bugorn""",0.601591200602591,0.559609180035651,7.38357413673939,7.47238209549203,1.07502024996135,0.988115174302152
"2529","384","0","5-3","5-8","""short""","""5-5""","""5-3""","""left""","""complex""","""bugorn""",0.627812012463534,0.650860276977924,7.5809576218774,7.49631198228932,0.964587999406865,1.01129163777976
"2530","384","1","2-1","2-7","""long""","""2-2""","""2-1""","""right""","""complex""","""pakuwugnum""",0.498480635229298,0.396717626087868,7.25324083665048,7.25000948926994,1.25651244726618,1.00044570250361
"2531","384","2","3-6","3-1","""long""","""3-3""","""3-1""","""right""","""simple""","""tiburalex""",0.589474738918958,0.52237068011997,7.26311607655564,7.37717323948312,1.12846061494795,0.984539177917493
"2532","384","3","4-4","4-2","""short""","""4-4""","""4-2""","""right""","""simple""","""gronan""",0.601591200602591,0.599862745098039,7.38357413673939,7.44415965744716,1.00288141832224,0.991861335127712
"2533","384","4","5-8","1-3","""short""","""1-5""","""1-3""","""right""","""simple""","""lopus""",0.240463209407226,0.627812012463534,7.12022004272548,7.5809576218774,0.383017853487143,0.939224356323757
"2534","384","5","5-5","3-4","""long""","""3-5""","""3-4""","""left""","""simple""","""binivatrus""",0.454706120023767,0.654049197860962,7.34365297144576,7.41937065134264,0.695216998217967,0.989794595329568
"2535","384","6","5-2","2-5","""short""","""2-5""","""2-5""","""right""","""simple""","""ratum""",0.365537163309983,0.732388591800357,7.28993416391881,7.40911860957558,0.499102754196949,0.983913815942596
"2536","384","7","1-7","1-6","""long""","""1-1""","""1-7""","""left""","""complex""","""mipatorun""",0.096151633986928,0.226620320855615,7.07781498740677,7.21094692940482,0.424285137466505,0.981537522977022
"2537","385","0","4-7","1-6","""long""","""1-4""","""4-7""","""left""","""complex""","""binivatrus""",0.096151633986928,0.596326967150497,7.07781498740677,7.40403330391097,0.16123978837714,0.955940457975535
"2538","385","1","3-6","2-8","""long""","""2-3""","""2-8""","""left""","""simple""","""fepolopus""",0.388259920156472,0.52237068011997,7.14928546016887,7.37717323948312,0.743265146633617,0.969109064960739
"2539","385","2","5-2","3-1","""long""","""3-5""","""3-1""","""right""","""simple""","""kibagronan""",0.589474738918958,0.732388591800357,7.26311607655564,7.40911860957558,0.804866085461424,0.980294210321961
"2540","385","3","1-1","1-3","""short""","""1-1""","""1-1""","""left""","""complex""","""ratum""",0.240463209407226,0.198905525846702,7.12022004272548,7.04719236357878,1.20893176991248,1.01036266294136
"2541","385","4","2-5","1-4","""short""","""1-2""","""2-5""","""right""","""complex""","""wugnum""",0.205391265597148,0.365537163309983,7.106017880143,7.28993416391881,0.561888875367159,0.974771200995738
"2542","385","5","5-8","1-5","""long""","""1-5""","""5-8""","""right""","""complex""","""tupabugorn""",0.171708853238265,0.627812012463534,7.13330511343712,7.5809576218774,0.273503612274763,0.940950400890195
"2543","385","6","3-4","3-2","""short""","""3-3""","""3-2""","""right""","""simple""","""torun""",0.500260812458955,0.454706120023767,7.34357497749828,7.34365297144576,1.10018491159258,0.999989379407254
