"","workerid","word","trial","complexity","nchars","mrc.fam","mrc.conc","mrc.imag","mrc.syl","mrc.phon","class","clx.morph","subt.log.freq"
"6603","133","waltz",28,6,5,442,476,524,1,4,1,1,2.4472
"6604","134","hen",28,2,3,461,631,597,1,3,1,1,2.2148
"6605","135","turn",28,1,4,583,359,384,1,3,1,1,4.194
"6606","136","been",28,5,4,567,215,222,1,3,0,NA,4.9473
"6607","137","keen",28,4,4,449,336,335,1,3,1,1,2.3598
"6608","138","welt",28,4,4,266,458,297,1,4,1,1,1
"6609","139","thus",28,2,4,507,197,267,1,3,0,1,2.7987
"6610","140","bell",28,1,4,543,620,610,1,3,1,1,3.3025
"6611","141","wash",28,2,4,632,447,522,1,3,1,1,3.3176
"6612","142","lake",28,1,4,583,585,616,1,3,1,1,3.2641
"6613","143","rule",28,6,4,534,286,415,1,3,1,1,3.3902
"6614","144","up",28,2,2,608,400,391,1,2,0,1,5.2722
"6615","145","course",28,6,6,564,389,391,1,3,1,1,4.3953
"6616","146","reluctant",28,6,9,481,263,373,3,9,1,1,2.1106
"6617","147","hostage",28,3,7,448,526,536,2,6,1,1,2.8716
"6618","148","lubricant",28,5,9,454,520,515,3,9,1,2,1.5563
"6619","149","devil",28,5,5,474,274,546,2,4,1,1,3.3241
"6620","150","bowl",28,1,4,557,575,579,1,3,1,1,3.0394
"6621","151","following",28,4,9,551,306,349,3,NA,1,1,3.3638
"6622","152","being",28,7,5,568,276,323,1,NA,1,1,4.3941
"6623","153","limelight",28,6,9,384,379,480,3,NA,1,2,1.5911
"6624","154","am",28,1,2,603,259,247,1,2,0,NA,4.7516
"6625","155","hero",28,5,4,510,428,483,2,4,1,1,3.4053
"6626","156","loop",28,1,4,494,490,492,1,3,1,1,2.5391
"6627","157","bite",28,1,4,593,509,553,1,3,1,1,3.3183
"6628","158","because",28,1,7,604,196,244,2,5,1,1,4.7374
"6629","159","devil",28,4,5,474,274,546,2,4,1,1,3.3241
"6630","160","led",28,2,3,526,370,394,1,3,1,NA,3.0885
"6631","161","state",28,4,5,560,440,511,1,4,1,1,3.7404
"6632","162","as",28,4,2,586,158,224,1,2,0,1,5.0533
"6633","163","iron",28,1,4,555,584,561,2,3,1,1,2.9619
"6634","164","literature",28,4,10,529,462,487,4,9,1,2,2.5145
"6635","165","fang",28,1,4,450,574,559,1,3,1,1,NA
"6636","166","led",28,3,3,526,370,394,1,3,1,NA,3.0885
"6637","167","embrace",28,1,7,433,449,597,2,6,1,2,2.5877
"6638","168","crook",28,2,5,467,520,526,1,4,1,1,2.4624
"6639","169","match",28,4,5,558,535,490,1,4,1,1,3.4017
"6640","170","earn",28,2,4,557,349,437,1,2,1,1,2.8943
"6641","171","boar",28,5,4,455,558,524,1,2,1,1,2.0492
"6642","172","welfare",28,4,7,509,309,362,2,5,1,2,2.6053
"6643","173","clang",28,1,5,431,423,445,1,4,1,1,1.6435
"6644","174","oatmeal",28,1,7,471,552,558,2,5,1,2,2.2304
"6645","175","transfer",28,4,8,502,331,313,2,7,1,1,3.0208
"6646","176","crook",28,2,5,467,520,526,1,4,1,1,2.4624
"6647","177","mediocrity",28,7,10,339,217,258,5,10,1,2,1.5682
"6648","178","punish",28,3,6,536,344,474,2,5,1,1,2.6937
"6649","179","also",28,1,4,552,194,264,2,4,0,1,4.0224
"6650","180","audit",28,3,5,326,371,253,2,4,1,1,1.7634
"6651","181","jingle",28,3,6,409,437,497,2,5,1,1,2.4133
"6652","182","canary",28,2,6,411,577,533,3,6,1,1,2.1761
"6653","183","claim",28,1,5,525,331,321,1,4,1,1,3.1126
"6654","184","state",28,2,5,560,440,511,1,4,1,1,3.7404
"6655","185","beam",28,4,4,476,502,539,1,3,1,1,2.6493
"6656","186","bump",28,3,4,541,525,476,1,4,1,1,2.8
"6657","187","lure",28,5,4,451,422,389,1,3,1,1,2.3385
"6658","188","arrangement",28,4,11,525,308,316,3,9,1,2,2.6839
"6659","189","sanctuary",28,6,9,449,486,481,3,10,1,1,2.3444
"6660","190","drill",28,3,5,473,516,571,1,4,1,1,2.8463
"6661","191","bucket",28,1,6,506,594,586,2,5,1,1,2.7093
"6662","192","off",28,2,3,608,281,326,1,2,0,1,4.7793
"6663","193","kink",28,7,4,356,421,480,1,4,1,1,1.5441
"6664","194","clover",28,4,6,486,554,606,2,5,1,1,1.8325
"6665","195","bandage",28,2,7,546,639,554,2,6,1,2,2.1673
"6666","196","mediocrity",28,7,10,339,217,258,5,10,1,2,1.5682
"6667","197","authentic",28,1,9,477,276,428,3,7,1,1,2.3636
"6668","198","least",28,3,5,529,275,302,1,4,1,1,4.0252
"6669","199","cotton",28,1,6,521,608,562,2,4,1,1,2.8597
"6670","200","glitter",28,2,7,440,420,503,2,5,1,1,2.0212
"6671","201","banner",28,2,6,381,567,569,2,4,1,1,NA
"6672","202","collection",28,6,10,538,403,419,3,8,1,2,2.9671
"6673","203","banner",28,4,6,381,567,569,2,4,1,1,NA
"6674","204","unjust",28,6,6,504,244,366,2,6,1,2,1.7782
"6675","205","rubber",28,3,6,547,596,599,2,4,1,1,2.8543
"6676","206","now",28,1,3,605,309,276,1,2,1,1,5.2131
"6677","207","moral",28,7,5,535,220,341,2,5,1,1,2.8388
"6678","208","save",28,2,4,559,314,365,1,3,1,1,3.918
"6679","209","wedding",28,2,7,507,509,594,2,NA,1,1,3.7138
"6680","210","reality",28,5,7,551,296,315,4,7,1,2,3.1886
"6681","211","greenness",28,4,9,369,376,540,2,NA,1,2,0.4771
"6682","212","banner",28,3,6,381,567,569,2,4,1,1,NA
"6683","213","obsession",28,1,9,456,243,409,3,7,1,2,2.4624
"6684","24","eye",28,4,3,611,634,603,1,1,1,1,3.756
"6685","214","dumb",28,5,4,564,340,397,1,3,1,1,3.3795
"6686","215","tunnel",28,3,6,541,555,578,2,4,1,1,2.9605
"6687","216","shout",28,2,5,557,471,484,1,3,1,1,2.9243
"6688","217","gender",28,6,6,450,408,376,2,5,1,1,2.1584
"6689","218","banner",28,5,6,381,567,569,2,4,1,1,NA
"6690","219","nine",28,2,4,571,452,494,1,3,0,1,3.5368
"6691","220","tank",28,7,4,511,581,563,1,4,1,1,3.1163
"6692","221","ornate",28,4,6,401,339,419,2,4,1,1,1.0414
"6693","222","know",28,4,4,605,274,278,1,2,1,1,5.4651
"6694","223","alphabet",28,7,8,493,449,499,3,7,1,1,2.1072
"6695","224","gasp",28,4,4,457,409,491,1,4,1,1,1.9494
"6696","225","ache",28,2,4,523,443,443,1,3,1,1,2.1072
"6697","226","hog",28,2,3,528,581,527,1,3,1,1,2.4183
"6698","227","beer",28,3,4,604,587,598,1,2,1,1,3.5856
"6699","228","frail",28,1,5,459,383,430,1,4,1,1,1.9138
"6700","229","knee",28,1,4,599,593,597,1,2,1,1,2.8751
"6701","67","therefore",28,4,9,556,199,243,3,4,0,2,3.0249
"6702","66","soccer",28,2,6,521,524,570,2,4,1,1,2.8069
"6703","230","elopement",28,5,9,356,320,453,3,8,1,2,1.1139
"6704","231","nerve",28,5,5,554,488,486,1,3,1,1,3.0689
"6705","232","comforter",28,7,9,392,467,499,3,7,1,2,1.3222
"6706","233","waste",28,3,5,577,430,448,1,4,1,1,3.4341
"6707","234","therefore",28,5,9,556,199,243,3,4,0,2,3.0249
"6708","235","voluntary",28,7,9,558,309,327,4,9,1,2,2.017
"6709","236","diversity",28,5,9,501,268,302,4,8,1,2,1.7559
"6710","237","save",28,1,4,559,314,365,1,3,1,1,3.918
"6711","238","round",28,1,5,563,438,559,1,4,1,1,3.5307
"6712","239","optimism",28,5,8,500,240,418,4,9,1,1,1.9031
"6713","240","lieutenant",28,3,10,436,560,512,3,9,1,2,NA
"6714","241","hot",28,1,3,607,507,551,1,3,1,1,3.986
"6715","242","wedding",28,2,7,507,509,594,2,NA,1,1,3.7138
"6716","243","greenness",28,3,9,369,376,540,2,NA,1,2,0.4771
"6717","244","known",28,5,5,545,226,310,1,NA,1,1,3.7994
"6718","245","immortality",28,4,11,424,209,348,5,9,1,3,2.0128
"6719","43","diversity",28,7,9,501,268,302,4,8,1,2,1.7559
"6720","246","save",28,3,4,559,314,365,1,3,1,1,3.918
"6721","1","prevalent",29,5,9,418,255,274,3,9,1,2,1.2304
"6722","2","dozen",29,1,5,568,396,525,2,4,1,1,3.0906
"6723","3","eerie",29,2,5,467,295,423,2,3,1,1,1.9542
"6724","4","chuckle",29,3,7,505,429,497,2,5,1,1,1.9138
"6725","5","slime",29,4,5,426,545,558,1,4,1,1,2.1523
"6726","7","rule",29,5,4,534,286,415,1,3,1,1,3.3902
"6727","8","slope",29,6,5,563,513,578,1,4,1,1,2.179
"6728","9","eerie",29,5,5,467,295,423,2,3,1,1,1.9542
"6729","10","pigeon",29,1,6,499,609,610,2,5,1,1,2.48
"6730","11","its",29,6,3,547,209,229,1,2,0,1,3.9424
"6731","12","limelight",29,3,9,384,379,480,3,NA,1,2,1.5911
"6732","13","deface",29,1,6,490,397,425,2,5,1,2,0.7782
"6733","14","stranger",29,3,8,522,441,454,2,7,1,2,3.1392
"6734","15","sanctuary",29,5,9,449,486,481,3,10,1,1,2.3444
"6735","16","page",29,1,4,603,571,555,1,3,1,1,3.2817
"6736","17","lubricant",29,6,9,454,520,515,3,9,1,2,1.5563
"6737","18","led",29,1,3,526,370,394,1,3,1,NA,3.0885
"6738","19","turn",29,6,4,583,359,384,1,3,1,1,4.194
"6739","20","scooter",29,4,7,468,565,569,2,5,1,2,2.1461
"6740","21","those",29,3,5,570,254,247,1,3,0,1,4.5844
"6741","22","prisoner",29,4,8,485,548,565,3,6,1,2,3.0722
"6742","23","cavern",29,6,6,400,534,548,2,5,1,1,1.7559
"6743","26","sore",29,3,4,544,502,486,1,2,1,1,2.8842
"6744","28","bland",29,2,5,436,338,348,1,5,1,1,1.7482
"6745","29","eel",29,1,3,433,634,552,1,2,1,1,1.8692
"6746","30","incongruity",29,7,11,306,207,210,5,11,1,3,0.301
"6747","31","only",29,3,4,600,218,255,2,4,0,1,4.7425
"6748","33","telescope",29,5,9,461,592,596,3,8,1,2,2.179
"6749","34","dip",29,2,3,466,479,456,1,3,1,1,2.6096
"6750","35","dagger",29,2,6,480,576,581,2,4,1,1,2.4014
"6751","36","wash",29,5,4,632,447,522,1,3,1,1,3.3176
"6752","37","causality",29,5,9,347,381,334,4,8,1,3,0.9031
"6753","38","material",29,6,8,559,539,490,3,8,1,1,3.0531
"6754","39","shiny",29,5,5,541,411,537,2,4,1,2,2.601
"6755","40","hard",29,2,4,595,425,460,1,NA,1,1,4.1959
"6756","41","suds",29,2,4,436,554,565,1,4,1,1,1.3979
"6757","42","need",29,1,4,589,314,327,1,3,1,1,4.8198
"6758","44","spirit",29,7,6,518,296,450,2,6,1,1,3.4011
"6759","45","swell",29,1,5,443,411,410,1,4,1,1,3.0261
"6760","46","those",29,7,5,570,254,247,1,3,0,1,4.5844
"6761","47","extreme",29,5,7,557,265,332,2,7,1,1,2.7474
"6762","48","capacity",29,5,8,512,293,373,4,8,1,2,2.617
"6763","49","its",29,1,3,547,209,229,1,2,0,1,3.9424
"6764","50","rattle",29,1,6,448,549,554,2,4,1,1,2.238
"6765","51","summer",29,4,6,612,439,618,2,4,1,1,3.6035
"6766","52","shawl",29,1,5,455,606,576,1,3,1,1,1.8513
"6767","53","lake",29,1,4,583,585,616,1,3,1,1,3.2641
"6768","54","following",29,3,9,551,306,349,3,NA,1,1,3.3638
"6769","55","upholstery",29,3,10,380,570,478,4,10,1,2,1.7782
"6770","56","finish",29,5,6,617,343,437,2,5,1,1,3.7029
"6771","57","grammar",29,6,7,531,402,392,2,5,1,1,2.0899
"6772","58","view",29,3,4,523,379,430,1,3,1,1,3.2936
"6773","59","trunk",29,2,5,485,596,529,1,5,1,1,3.0048
"6774","60","coat",29,2,4,610,601,572,1,3,1,1,3.3318
"6775","61","chance",29,1,6,563,254,354,1,5,1,1,4.09
"6776","62","audit",29,1,5,326,371,253,2,4,1,1,1.7634
"6777","64","disobedient",29,6,11,501,348,393,4,11,1,3,1.0792
"6778","65","suffix",29,1,6,444,318,254,2,6,1,1,0.4771
"6779","69","suds",29,5,4,436,554,565,1,4,1,1,1.3979
"6780","70","public",29,6,6,602,356,448,2,6,1,1,3.5594
"6781","71","which",29,3,5,555,215,257,1,4,0,1,4.3863
"6782","72","skunk",29,1,5,519,648,652,1,5,1,1,2.2227
"6783","73","racket",29,3,6,486,562,530,2,5,1,1,2.5798
"6784","74","full",29,3,4,594,378,437,1,3,1,1,3.9301
"6785","75","telescope",29,7,9,461,592,596,3,8,1,2,2.179
"6786","76","stump",29,4,5,447,540,490,1,5,1,1,2.1004
"6787","77","aid",29,1,3,536,372,413,1,2,1,1,2.8513
"6788","78","lady",29,1,4,573,564,571,2,4,1,1,4.0442
"6789","79","chlorine",29,7,8,433,591,480,2,6,1,1,1.5911
"6790","80","surprise",29,3,8,583,326,451,2,6,1,1,3.6566
"6791","81","peg",29,2,3,462,537,538,1,3,1,1,NA
"6792","82","upset",29,1,5,536,282,416,2,5,1,2,3.5799
"6793","83","hose",29,1,4,449,596,572,1,3,1,1,2.6149
"6794","84","nurse",29,4,5,537,588,617,1,3,1,1,3.3608
"6795","85","hay",29,1,3,486,623,597,1,2,1,1,2.5132
"6796","86","dinner",29,4,6,621,542,570,2,4,1,2,4.0144
"6797","87","responsive",29,6,10,515,306,347,3,9,1,3,1.6128
"6798","88","expulsion",29,6,9,403,359,363,3,9,1,2,1.6232
"6799","89","milk",29,1,4,588,670,638,1,4,1,1,3.3365
"6800","90","cowl",29,5,4,240,456,337,1,NA,1,1,0.7782
"6801","91","wild",29,5,4,572,381,500,1,4,1,1,3.466
"6802","92","tablespoon",29,5,10,567,587,600,3,8,1,2,1
"6803","93","venom",29,6,5,375,476,456,2,5,1,1,2.0792
"6804","94","sound",29,2,5,597,502,497,1,4,1,1,3.8642
"6805","95","causality",29,6,9,347,381,334,4,8,1,3,0.9031
"6806","96","appearance",29,5,10,578,358,425,3,7,1,2,2.7723
"6807","97","curse",29,7,5,484,363,415,1,3,1,1,2.9685
"6808","98","side",29,1,4,566,394,386,1,3,1,1,4.0106
"6809","99","claim",29,7,5,525,331,321,1,4,1,1,3.1126
"6810","100","dinner",29,1,6,621,542,570,2,4,1,2,4.0144
"6811","101","dear",29,3,4,536,326,374,1,2,1,1,4.0568
"6812","102","bright",29,4,6,589,473,489,1,4,1,1,3.3553
"6813","103","harsh",29,1,5,509,359,379,1,NA,1,1,2.5599
"6814","104","cookie",29,2,6,585,634,600,2,NA,1,2,2.9309
"6815","105","reluctant",29,6,9,481,263,373,3,9,1,1,2.1106
"6816","106","chuckle",29,1,7,505,429,497,2,5,1,1,1.9138
"6817","107","nor",29,4,3,429,190,243,1,NA,0,1,3.2639
"6818","108","finish",29,3,6,617,343,437,2,5,1,1,3.7029
"6819","109","be",29,5,2,613,225,274,1,2,0,1,5.467
"6820","110","oblique",29,3,7,407,351,310,3,5,1,1,1.3802
"6821","111","stare",29,2,5,508,365,420,1,3,1,1,2.7067
"6822","112","off",29,1,3,608,281,326,1,2,0,1,4.7793
"6823","113","what",29,1,4,608,293,249,1,3,0,1,NA
"6824","114","gin",29,2,3,521,639,555,1,3,1,1,2.7604
"6825","115","magnitude",29,7,9,431,333,303,3,9,1,1,1.8692
"6826","116","hay",29,1,3,486,623,597,1,2,1,1,2.5132
"6827","117","liar",29,1,4,534,409,425,2,3,1,2,3.2536
"6828","118","cauliflower",29,5,11,462,642,567,4,8,1,1,1.4624
"6829","119","claim",29,4,5,525,331,321,1,4,1,1,3.1126
"6830","120","cement",29,1,6,516,646,578,2,6,1,1,2.3711
"6831","121","pest",29,5,4,482,479,445,1,4,1,1,2.1673
"6832","122","peg",29,1,3,462,537,538,1,3,1,1,NA
"6833","123","slush",29,5,5,489,570,567,1,4,1,1,1.4624
"6834","124","leap",29,2,4,539,389,494,1,3,1,1,2.5328
"6835","125","mischief",29,4,8,413,325,422,2,7,1,1,2.0334
"6836","126","weed",29,3,4,542,600,596,1,3,1,1,2.7789
"6837","127","venom",29,5,5,375,476,456,2,5,1,1,2.0792
"6838","128","kink",29,3,4,356,421,480,1,4,1,1,1.5441
"6839","129","selling",29,3,7,514,370,376,2,NA,1,NA,3.2833
"6840","130","light",29,5,5,575,550,542,1,3,1,1,3.9256
"6841","131","cellar",29,3,6,467,572,572,2,4,1,1,2.6803
"6842","132","kink",29,4,4,356,421,480,1,4,1,1,1.5441
"6843","133","cauliflower",29,7,11,462,642,567,4,8,1,1,1.4624
"6844","134","then",29,3,4,610,190,204,1,3,0,1,4.8806
"6845","135","hasty",29,3,5,494,290,380,2,5,1,2,2.2553
"6846","136","loop",29,1,4,494,490,492,1,3,1,1,2.5391
"6847","137","manure",29,5,6,458,644,534,2,5,1,1,2.0294
"6848","138","cider",29,1,5,507,626,626,2,4,1,1,1.9912
"6849","139","for",29,1,3,603,245,216,1,2,0,1,5.5461
"6850","140","there",29,2,5,603,216,283,1,2,0,1,5.3459
"6851","141","express",29,6,7,530,402,456,2,7,1,1,2.9614
"6852","142","fudge",29,1,5,477,608,567,1,3,1,1,2.2695
"6853","143","pliers",29,2,6,499,645,588,2,5,1,3,1.7782
"6854","144","oatmeal",29,1,7,471,552,558,2,5,1,2,2.2304
"6855","145","iron",29,7,4,555,584,561,2,3,1,1,2.9619
"6856","146","obedience",29,6,9,500,238,394,3,8,1,3,1.9445
"6857","147","gavel",29,2,5,383,558,539,2,4,1,1,1.6021
"6858","148","one",29,1,3,613,379,432,1,3,0,1,5.195
"6859","149","nation",29,5,6,508,415,436,2,5,1,1,3.0195
"6860","150","much",29,2,4,584,242,332,1,4,0,1,4.6958
"6861","151","sunset",29,2,6,539,525,633,2,6,1,2,2.7218
"6862","152","mine",29,2,4,557,452,522,1,3,0,1,4.1072
"6863","153","telescope",29,7,9,461,592,596,3,8,1,2,2.179
"6864","154","idle",29,5,4,497,318,444,1,3,1,1,2.1523
"6865","155","fur",29,2,3,530,601,588,1,2,1,1,2.6263
"6866","156","least",29,1,5,529,275,302,1,4,1,1,4.0252
"6867","157","live",29,7,4,608,436,446,1,3,1,1,4.2449
"6868","158","audit",29,5,5,326,371,253,2,4,1,1,1.7634
"6869","159","hail",29,4,4,440,502,477,1,3,1,1,NA
"6870","160","beauty",29,3,6,561,336,513,2,5,1,1,3.3911
"6871","161","tablespoon",29,2,10,567,587,600,3,8,1,2,1
"6872","162","trace",29,3,5,531,371,384,1,4,1,1,2.9956
"6873","163","age",29,3,3,582,390,468,1,2,1,1,3.6064
"6874","164","lip",29,2,3,568,590,619,1,3,1,1,2.7396
"6875","165","shiny",29,1,5,541,411,537,2,4,1,2,2.601
"6876","166","composure",29,4,9,458,324,361,3,7,1,2,1.2041
"6877","167","not",29,1,3,565,273,253,1,3,0,1,5.442
"6878","168","two",29,2,3,596,383,445,1,2,0,1,4.7355
"6879","169","duel",29,2,4,439,456,494,2,5,1,1,2.0828
"6880","170","might",29,3,5,533,271,346,1,3,0,1,4.4205
"6881","171","most",29,3,4,560,321,306,1,4,0,1,4.2526
"6882","172","lake",29,3,4,583,585,616,1,3,1,1,3.2641
"6883","173","unhappiness",29,2,11,494,234,461,4,NA,1,4,1.7782
"6884","174","unhappiness",29,6,11,494,234,461,4,NA,1,4,1.7782
"6885","175","part",29,1,4,579,339,340,1,3,1,1,4.1251
"6886","176","welfare",29,5,7,509,309,362,2,5,1,2,2.6053
"6887","177","store",29,2,5,562,548,506,1,3,1,1,3.6211
"6888","178","chief",29,4,5,482,503,545,1,4,1,1,NA
"6889","179","approach",29,3,8,508,323,329,2,6,1,1,3.0298
"6890","180","submarine",29,3,9,450,583,588,3,8,1,2,2.5599
"6891","181","hen",29,2,3,461,631,597,1,3,1,1,2.2148
"6892","182","flash",29,2,5,509,480,528,1,4,1,1,2.8943
"6893","183","if",29,1,2,607,204,228,1,2,0,1,5.2567
"6894","184","cucumber",29,4,8,536,653,623,3,8,1,1,2.0086
"6895","185","bell",29,3,4,543,620,610,1,3,1,1,3.3025
"6896","186","belief",29,7,6,554,270,328,2,5,1,1,2.5899
"6897","187","raid",29,6,4,487,407,476,1,3,1,1,2.6405
"6898","188","clang",29,1,5,431,423,445,1,4,1,1,1.6435
"6899","189","wise",29,2,4,533,268,412,1,3,1,1,3.1623
"6900","190","light",29,4,5,575,550,542,1,3,1,1,3.9256
"6901","191","while",29,1,5,543,204,302,1,3,0,1,4.251
"6902","192","fudge",29,2,5,477,608,567,1,3,1,1,2.2695
"6903","193","rough",29,1,5,557,452,491,1,3,1,1,3.2806
"6904","194","lamp",29,4,4,578,615,575,1,4,1,1,2.8182
"6905","195","shiny",29,2,5,541,411,537,2,4,1,2,2.601
"6906","196","prop",29,2,4,444,474,450,1,4,1,1,2.2765
"6907","197","from",29,5,4,612,197,239,1,4,0,1,5.017
"6908","198","an",29,1,2,595,217,195,1,2,0,1,4.9781
"6909","199","first",29,1,5,590,311,388,1,4,1,1,4.6322
"6910","200","duel",29,4,4,439,456,494,2,5,1,1,2.0828
"6911","201","nerve",29,2,5,554,488,486,1,3,1,1,3.0689
"6912","202","shout",29,1,5,557,471,484,1,3,1,1,2.9243
"6913","203","lieutenant",29,4,10,436,560,512,3,9,1,2,NA
"6914","204","optimism",29,6,8,500,240,418,4,9,1,1,1.9031
"6915","205","requirement",29,3,11,508,300,339,4,10,1,2,1.8692
"6916","206","immortality",29,6,11,424,209,348,5,9,1,3,2.0128
"6917","207","criterion",29,5,9,349,261,250,3,9,1,1,1.0792
"6918","208","soccer",29,3,6,521,524,570,2,4,1,1,2.8069
"6919","209","stupid",29,5,6,550,351,381,2,7,1,1,3.9734
"6920","210","quickly",29,2,7,581,292,376,2,NA,1,2,3.4597
"6921","211","destruction",29,4,11,488,365,505,3,10,1,2,2.7694
"6922","212","cool",29,1,4,567,364,429,1,3,1,1,3.9996
"6923","213","ache",29,1,4,523,443,443,1,3,1,1,2.1072
"6924","24","cast",29,4,4,495,502,483,1,4,1,1,3.0722
"6925","214","immortality",29,7,11,424,209,348,5,9,1,3,2.0128
"6926","215","beginning",29,6,9,593,318,359,3,7,1,1,3.5079
"6927","216","dumb",29,3,4,564,340,397,1,3,1,1,3.3795
"6928","217","round",29,4,5,563,438,559,1,4,1,1,3.5307
"6929","218","crab",29,4,4,433,626,589,1,4,1,1,2.5478
"6930","219","obsession",29,2,9,456,243,409,3,7,1,2,2.4624
"6931","220","tunnel",29,2,6,541,555,578,2,4,1,1,2.9605
"6932","221","investigation",29,6,13,501,351,397,5,12,1,2,3.1738
"6933","222","portrait",29,3,8,427,570,565,2,6,1,1,2.444
"6934","223","soon",29,2,4,547,261,278,1,3,0,1,4.1186
"6935","224","save",29,4,4,559,314,365,1,3,1,1,3.918
"6936","225","biology",29,7,7,526,400,441,4,7,1,2,2.3997
"6937","226","beer",29,2,4,604,587,598,1,2,1,1,3.5856
"6938","227","mouth",29,6,5,572,568,613,1,3,1,1,3.7264
"6939","228","ache",29,1,4,523,443,443,1,3,1,1,2.1072
"6940","229","destruction",29,5,11,488,365,505,3,10,1,2,2.7694
"6941","67","board",29,4,5,546,565,592,1,3,1,1,3.5149
"6942","66","help",29,4,4,594,320,464,1,4,1,1,4.6719
"6943","230","waste",29,1,5,577,430,448,1,4,1,1,3.4341
"6944","231","therefore",29,2,9,556,199,243,3,4,0,2,3.0249
"6945","232","procession",29,7,10,462,500,534,3,8,1,2,1.8195
"6946","233","save",29,3,4,559,314,365,1,3,1,1,3.918
"6947","234","crab",29,1,4,433,626,589,1,4,1,1,2.5478
"6948","235","phrase",29,1,6,521,321,342,1,4,1,1,2.6675
"6949","236","cool",29,3,4,567,364,429,1,3,1,1,3.9996
"6950","237","biology",29,5,7,526,400,441,4,7,1,2,2.3997
"6951","238","hobby",29,5,5,518,449,494,2,4,1,1,2.5502
"6952","239","help",29,2,4,594,320,464,1,4,1,1,4.6719
"6953","240","soon",29,4,4,547,261,278,1,3,0,1,4.1186
"6954","241","alphabet",29,6,8,493,449,499,3,7,1,1,2.1072
"6955","242","portrait",29,2,8,427,570,565,2,6,1,1,2.444
"6956","243","gender",29,2,6,450,408,376,2,5,1,1,2.1584
"6957","244","rubber",29,5,6,547,596,599,2,4,1,1,2.8543
"6958","245","gender",29,1,6,450,408,376,2,5,1,1,2.1584
"6959","43","immortality",29,7,11,424,209,348,5,9,1,3,2.0128
"6960","246","crab",29,1,4,433,626,589,1,4,1,1,2.5478
"6961","1","live",30,4,4,608,436,446,1,3,1,1,4.2449
"6962","2","two",30,1,3,596,383,445,1,2,0,1,4.7355
"6963","3","curse",30,2,5,484,363,415,1,3,1,1,2.9685
"6964","4","one",30,1,3,613,379,432,1,3,0,1,5.195
"6965","5","live",30,5,4,608,436,446,1,3,1,1,4.2449
"6966","7","prop",30,5,4,444,474,450,1,4,1,1,2.2765
"6967","8","venom",30,2,5,375,476,456,2,5,1,1,2.0792
"6968","9","generation",30,4,10,520,320,362,4,9,1,2,2.7924
"6969","10","weed",30,3,4,542,600,596,1,3,1,1,2.7789
"6970","11","bother",30,5,6,583,267,369,2,4,1,1,3.5362
"6971","12","bed",30,3,3,636,635,635,1,3,1,1,3.9797
"6972","13","tangerine",30,1,9,495,645,625,3,8,1,2,1.5911
"6973","14","sound",30,7,5,597,502,497,1,4,1,1,3.8642
"6974","15","rule",30,2,4,534,286,415,1,3,1,1,3.3902
"6975","16","wrap",30,2,4,549,457,482,1,3,1,1,2.9586
"6976","17","chuckle",30,3,7,505,429,497,2,5,1,1,1.9138
"6977","18","fast",30,1,4,600,304,411,1,4,1,1,3.8458
"6978","19","cowl",30,2,4,240,456,337,1,NA,1,1,0.7782
"6979","20","rung",30,5,4,423,532,480,1,3,1,1,1.8573
"6980","21","although",30,5,8,573,218,208,2,4,0,2,NA
"6981","22","pliers",30,4,6,499,645,588,2,5,1,3,1.7782
"6982","23","surprise",30,5,8,583,326,451,2,6,1,1,3.6566
"6983","26","tablespoon",30,1,10,567,587,600,3,8,1,2,1
"6984","28","lure",30,2,4,451,422,389,1,3,1,1,2.3385
"6985","29","claim",30,5,5,525,331,321,1,4,1,1,3.1126
"6986","30","eerie",30,5,5,467,295,423,2,3,1,1,1.9542
"6987","31","citizen",30,1,7,535,455,445,3,6,1,1,2.8331
"6988","33","slime",30,5,5,426,545,558,1,4,1,1,2.1523
"6989","34","back",30,1,4,587,540,483,1,3,1,1,5.0106
"6990","35","to",30,4,2,613,199,220,1,2,0,1,6.0632
"6991","36","wren",30,6,4,396,629,551,1,3,1,1,NA
"6992","37","dagger",30,3,6,480,576,581,2,4,1,1,2.4014
"6993","38","mural",30,7,5,451,515,515,2,6,1,1,1.7243
"6994","39","submarine",30,2,9,450,583,588,3,8,1,2,2.5599
"6995","40","distinct",30,1,8,490,247,364,2,8,1,1,2.1931
"6996","41","oxygen",30,5,6,529,484,430,3,7,1,2,2.8506
"6997","42","fast",30,1,4,600,304,411,1,4,1,1,3.8458
"6998","44","although",30,6,8,573,218,208,2,4,0,2,NA
"6999","45","hall",30,1,4,592,565,559,1,3,1,1,3.4232
"7000","46","cement",30,3,6,516,646,578,2,6,1,1,2.3711
"7001","47","raid",30,2,4,487,407,476,1,3,1,1,2.6405
"7002","48","form",30,5,4,553,438,452,1,3,1,1,3.3387
"7003","49","than",30,1,4,545,188,213,1,3,0,1,4.5761
"7004","50","leg",30,1,3,589,626,601,1,3,1,1,3.4598
"7005","51","form",30,1,4,553,438,452,1,3,1,1,3.3387
"7006","52","liar",30,5,4,534,409,425,2,3,1,2,3.2536
"7007","53","loop",30,4,4,494,490,492,1,3,1,1,2.5391
"7008","54","bed",30,1,3,636,635,635,1,3,1,1,3.9797
"7009","55","stare",30,4,5,508,365,420,1,3,1,1,2.7067
