"countryCode" "country" "GeoArea" "continent" "walsCode" "silCode" "lang" "lat" "lon" "langFamily" "langGenus" "nativeCountry" "nativeCountryCode" "nativeCountryArea" "ethnologue_lang_name"
"2469" "ML" "Mali" "Africa" "Africa" "dyu" "DYU" "Dyula" 9.83 -4.67 "Niger-Congo" "Western Mande" "C“te dIvoire" "CI" "Africa" "Jula"
"2470" "ML" "Mali" "Africa" "Africa" "fgu" "FUF" "Fula (Guinean)" 11.5 -12.5 "Niger-Congo" "Northern Atlantic" "Guinea" "GN" "Africa" "Pular"
"2471" "ML" "Mali" "Africa" "Africa" "fma" "dFUC" "Fula (Mauritanian)" 16.5 -13.75 "Niger-Congo" "Northern Atlantic" "Senegal" "SN" "Africa" "Pulaar"
"2472" "ML" "Mali" "Africa" "Africa" "fre" "FRN" "French" 48 2 "Indo-European" "Romance" "Switzerland" "CH" "Europe" "French"
"2473" "ML" "Mali" "Africa" "Africa" "fum" "FUL" "Fulfulde (Maasina)" 15 -5 "Niger-Congo" "Northern Atlantic" "Mali" "ML" "Africa" "Maasina Fulfulde"
"2474" "ML" "Mali" "Africa" "Africa" "kch" "KHQ" "Koyra Chiini" 17 -3 "Nilo-Saharan" "Songhay" "Mali" "ML" "Africa" "Koyra Chiini Songhay"
"2475" "ML" "Mali" "Africa" "Africa" "kfe" "KFZ" "Koromfe" 14.25 -0.92 "Niger-Congo" "Gur" "Mali" "ML" "Africa" "Koromfe"
"2476" "ML" "Mali" "Africa" "Africa" "kse" "SON" "Koyraboro Senni" 16 0 "Nilo-Saharan" "Songhay" "Niger" "NE" "Africa" "Koyraboro Senni Songhay"
"2477" "ML" "Mali" "Africa" "Africa" "maw" "MLQ" "Maninka (Western)" 13 -11 "Niger-Congo" "Western Mande" "Mali" "ML" "Africa" "Western Maninkakan"
"2478" "ML" "Mali" "Africa" "Africa" "moo" "MHM" "Mooré" 12.83 -1.25 "Niger-Congo" "Gur" "Burkina Faso" "BF" "Africa" "Moore"
"2479" "ML" "Mali" "Africa" "Africa" "sme" "SIF" "Seme" 11 -4.92 "Niger-Congo" "Kru" "Burkina Faso" "BF" "Africa" "Siamou"
"2480" "ML" "Mali" "Africa" "Africa" "snn" "SNN" "Soninke" 15 -10.5 "Niger-Congo" "Western Mande" "C“te dIvoire" "CI" "Africa" "Soninke"
"2481" "ML" "Mali" "Africa" "Africa" "sup" "SPP" "Supyire" 11.5 -5.58 "Niger-Congo" "Gur" "Mali" "ML" "Africa" "Supyire Senoufo"
"2482" "ML" "Mali" "Africa" "Africa" "wlf" "WOL" "Wolof" 15.25 -16 "Niger-Congo" "Northern Atlantic" "Senegal" "SN" "Africa" "Wolof"
"2483" "ML" "Mali" "Africa" "Africa" "xas" "KAO" "Xasonga" 14.25 -10.5 "Niger-Congo" "Western Mande" "Senegal" "SN" "Africa" "Xaasongaxango"
"2484" "ML" "Mali" "Africa" "Africa" "zar" "DJE" "Zarma" 13.83 2.17 "Nilo-Saharan" "Songhay" "Niger" "NE" "Africa" "Zarmaci"
"2485" "MM" "Myanmar" "Asia" "Asia" "acn" "ACN" "Achang" 25 98.5 "Sino-Tibetan" "Burmese-Lolo" "Myanmar" "MM" "Asia" "Achang"
"2486" "MM" "Myanmar" "Asia" "Asia" "akh" "AKA" "Akha" 21.83 99.83 "Sino-Tibetan" "Burmese-Lolo" "Thailand" "TH" "Asia" "Akha"
"2487" "MM" "Myanmar" "Asia" "Asia" "akm" "MHV" "Arakanese (Marma)" 21.5 92.5 "Sino-Tibetan" "Burmese-Lolo" "Myanmar" "MM" "Asia" "Arakanese"
"2488" "MM" "Myanmar" "Asia" "Asia" "ano" "NUN" "Anong" 27.33 98.75 "Sino-Tibetan" "Nungish" "Myanmar" "MM" "Asia" "Nung"
"2489" "MM" "Myanmar" "Asia" "Asia" "baw" "BGR" "Bawm" 22.5 92.25 "Sino-Tibetan" "Kuki-Chin-Naga" "Myanmar" "MM" "Asia" "Bawm Chin"
"2490" "MM" "Myanmar" "Asia" "Asia" "bec" "CIT" "Bengali (Chittagong)" 22.33 91.83 "Indo-European" "Indic" "Bangladesh" "BD" "Asia" "Chittagonian"
"2491" "MM" "Myanmar" "Asia" "Asia" "brm" "BMS" "Burmese" 21 96 "Sino-Tibetan" "Burmese-Lolo" "Myanmar" "MM" "Asia" "Burmese"
"2492" "MM" "Myanmar" "Asia" "Asia" "chs" "CSY" "Chin (Siyin)" 23.83 94 "Sino-Tibetan" "Kuki-Chin-Naga" "Myanmar" "MM" "Asia" "Siyin Chin"
"2493" "MM" "Myanmar" "Asia" "Asia" "cmr" "MRH" "Chin (Mara)" 23 93.17 "Sino-Tibetan" "Kuki-Chin-Naga" "Myanmar" "MM" "Asia" "Mara Chin"
"2494" "MM" "Myanmar" "Asia" "Asia" "cti" "CTD" "Chin (Tiddim)" 23.33 93.67 "Sino-Tibetan" "Kuki-Chin-Naga" "Myanmar" "MM" "Asia" "Tedim Chin"
"2495" "MM" "Myanmar" "Asia" "Asia" "hmo" "BLU" "Hmong Njua" 28 105 "Hmong-Mien" "Hmong-Mien" "China" "CN" "Asia" "Hmong Njua"
"2496" "MM" "Myanmar" "Asia" "Asia" "hyo" "CSH" "Hyow" 22.08 92.42 "Sino-Tibetan" "Kuki-Chin-Naga" "Bangladesh" "BD" "Asia" "Asho Chin"
"2497" "MM" "Myanmar" "Asia" "Asia" "jng" "CGP" "Jingpho" 25.42 97 "Sino-Tibetan" "Jinghpo" "Myanmar" "MM" "Asia" "Jingpho"
"2498" "MM" "Myanmar" "Asia" "Asia" "kbw" "BWE" "Karen (Bwe)" 19.5 97 "Sino-Tibetan" "Karen" "Myanmar" "MM" "Asia" "Bwe Karen"
"2499" "MM" "Myanmar" "Asia" "Asia" "kmu" "KJG" "Khmu" 21 102 "Austro-Asiatic" "Palaung-Khmuic" "Laos" "LA" "Asia" "Khmu"
"2500" "MM" "Myanmar" "Asia" "Asia" "kpw" "KJP/PWO" "Karen (Pwo)" 13 99.17 "Sino-Tibetan" "Karen" "China" "CN" "Asia" "Pwo Eastern Karen"
"2501" "MM" "Myanmar" "Asia" "Asia" "kpw" "KJP/PWO" "Karen (Pwo)" 13 99.17 "Sino-Tibetan" "Karen" "China" "CN" "Asia" "Pwo Western Karen"
"2502" "MM" "Myanmar" "Asia" "Asia" "ksg" "KSW" "Karen (Sgaw)" 18 97 "Sino-Tibetan" "Karen" "Myanmar" "MM" "Asia" "Sgaw Karen"
"2503" "MM" "Myanmar" "Asia" "Asia" "kyl" "EKY" "Kayah Li (Eastern)" 19 97.5 "Sino-Tibetan" "Karen" "Thailand" "TH" "Asia" "Eastern Kayah"
"2504" "MM" "Myanmar" "Asia" "Asia" "lah" "LAH" "Lahu" 20 98.17 "Sino-Tibetan" "Burmese-Lolo" "Thailand" "TH" "Asia" "Lahu"
"2505" "MM" "Myanmar" "Asia" "Asia" "lai" "CNH" "Lai" 22.67 93.67 "Sino-Tibetan" "Kuki-Chin-Naga" "Myanmar" "MM" "Asia" "Haka Chin"
"2506" "MM" "Myanmar" "Asia" "Asia" "lis" "LIS" "Lisu" 26 98 "Sino-Tibetan" "Burmese-Lolo" "Myanmar" "MM" "Asia" "Lisu"
"2507" "MM" "Myanmar" "Asia" "Asia" "lu" "KHB" "Lü" 22 100.67 "Tai-Kadai" "Kam-Tai" "Myanmar" "MM" "Asia" "Lü"
"2508" "MM" "Myanmar" "Asia" "Asia" "lun" "dNST" "Lungchang" 27.5 96.42 "Sino-Tibetan" "Baric" "India" "IN" "Asia" "Tase Naga"
"2509" "MM" "Myanmar" "Asia" "Asia" "mei" "MNR" "Meithei" 24.75 94 "Sino-Tibetan" "Kuki-Chin-Naga" "India" "IN" "Asia" "Meitei"
"2510" "MM" "Myanmar" "Asia" "Asia" "mie" "IUM" "Mien" 25 111 "Hmong-Mien" "Hmong-Mien" "China" "CN" "Asia" "Iu Mien"
"2511" "MM" "Myanmar" "Asia" "Asia" "miz" "dLSH" "Mizo" 23.17 92.83 "Sino-Tibetan" "Kuki-Chin-Naga" "India" "IN" "Asia" "Mizo"
"2512" "MM" "Myanmar" "Asia" "Asia" "mly" "MLI" "Malay" 3 102 "Austronesian" "Sundic" "Malaysia" "MY" "Asia" "Malay"
"2513" "MM" "Myanmar" "Asia" "Asia" "mon" "MNW" "Mon" 14.83 100.5 "Austro-Asiatic" "Monic" "Thailand" "TH" "Asia" "Mon"
"2514" "MM" "Myanmar" "Asia" "Asia" "mru" "MHX" "Maru" 23.5 98.5 "Sino-Tibetan" "Burmese-Lolo" "Myanmar" "MM" "Asia" "Maru"
"2515" "MM" "Myanmar" "Asia" "Asia" "plg" "PCE/ RBB/..." "Palaung" 22.67 96.67 "Austro-Asiatic" "Palaung-Khmuic" "Myanmar" "MM" "Asia" "Pale Palaung"
"2516" "MM" "Myanmar" "Asia" "Asia" "plg" "PCE/ RBB/..." "Palaung" 22.67 96.67 "Austro-Asiatic" "Palaung-Khmuic" "Myanmar" "MM" "Asia" "Rumai Palaung"
"2517" "MM" "Myanmar" "Asia" "Asia" "pte" "PCK" "Paite" 24 93.17 "Sino-Tibetan" "Kuki-Chin-Naga" "India" "IN" "Asia" "Paite Chin"
"2518" "MM" "Myanmar" "Asia" "Asia" "puk" "PRK" "Parauk" 23.25 99.5 "Austro-Asiatic" "Palaung-Khmuic" "Myanmar" "MM" "Asia" "Parauk"
"2519" "MM" "Myanmar" "Asia" "Asia" "raw" "RAW" "Rawang" 27.5 97.5 "Sino-Tibetan" "Nungish" "Myanmar" "MM" "Asia" "Rawang"
"2520" "MM" "Myanmar" "Asia" "Asia" "sha" "SJN" "Shan" 22 98 "Tai-Kadai" "Kam-Tai" "Myanmar" "MM" "Asia" "Shan"
"2521" "MM" "Myanmar" "Asia" "Asia" "tam" "TAJ/ TGE/..." "Tamang" 28 85.25 "Sino-Tibetan" "Bodic" "Nepal" "NP" "Asia" "Eastern Tamang"
"2522" "MM" "Myanmar" "Asia" "Asia" "thd" "TCZ" "Thadou" 24.42 93.92 "Sino-Tibetan" "Kuki-Chin-Naga" "Myanmar" "MM" "Asia" "Thado Chin"
"2523" "MN" "Mongolia" "Asia" "Asia" "but" "BXM / ..." "Buriat" 52 108 "Altaic" "Mongolic" "Russia" "RU" "Eurasia" "Mongolia Buriat"
"2524" "MN" "Mongolia" "Asia" "Asia" "dgr" "DTA" "Dagur" 48 124 "Altaic" "Mongolic" "China" "CN" "Asia" "Daur"
"2525" "MN" "Mongolia" "Asia" "Asia" "eve" "EVN" "Evenki" 56 125 "Altaic" "Tungusic" "Russia" "RU" "Eurasia" "Evenki"
"2526" "MN" "Mongolia" "Asia" "Asia" "jpn" "JPN" "Japanese" 37 140 "Japanese" "Japanese" "Japan" "JP" "Asia" "Japanese"
"2527" "MN" "Mongolia" "Asia" "Asia" "kaz" "KAZ" "Kazakh" 50 70 "Altaic" "Turkic" "Kazakhstan" "KZ" "Asia" "Kazakh"
"2528" "MN" "Mongolia" "Asia" "Asia" "kha" "KHK" "Khalkha" 47 105 "Altaic" "Mongolic" "Mongolia" "MN" "Asia" "Halh Mongolian"
"2529" "MN" "Mongolia" "Asia" "Asia" "kmk" "dKGZ" "Kalmyk" 44 83 "Altaic" "Mongolic" "Russia" "RU" "Eurasia" "Kalmyk-Oirat"
"2530" "MN" "Mongolia" "Asia" "Asia" "kor" "KKN" "Korean" 37.5 128 "Korean" "Korean" "Korea-South" "KR" "Asia" "Korean"
"2531" "MN" "Mongolia" "Asia" "Asia" "mnd" "CHN" "Mandarin" 34 110 "Sino-Tibetan" "Chinese" "China" "CN" "Asia" "Mandarin Chinese"
"2532" "MN" "Mongolia" "Asia" "Asia" "ord" "dMVF" "Ordos" 39 109 "Altaic" "Mongolic" "China" "CN" "Asia" "Peripheral Mongolian"
"2533" "MN" "Mongolia" "Asia" "Asia" "rus" "RUS" "Russian" 56 38 "Indo-European" "Slavic" "Russia" "RU" "Eurasia" "Russian"
"2534" "MN" "Mongolia" "Asia" "Asia" "tuv" "TUN" "Tuvan" 52 95 "Altaic" "Turkic" "Russia" "RU" "Eurasia" "Tuvin"
"2535" "MN" "Mongolia" "Asia" "Asia" "uyg" "UIG" "Uyghur" 40 80 "Altaic" "Turkic" "China" "CN" "Asia" "Uyghur"
"2536" "MP" "Northern Mariana Islands" "Pacific" "Australia and Oceania" "cha" "CJD" "Chamorro" 13.45 144.75 "Austronesian" "Chamorro" "Guam" "GU" "Australia and Oceania" "Chamorro"
"2537" "MP" "Northern Mariana Islands" "Pacific" "Australia and Oceania" "crl" "CAL" "Carolinian" 15.2 145.75 "Austronesian" "Oceanic" "Northern Mariana Islands" "MP" "Australia and Oceania" "Carolinian"
"2538" "MP" "Northern Mariana Islands" "Pacific" "Australia and Oceania" "eng" "ENG" "English" 52 0 "Indo-European" "Germanic" "United Kingdom" "GB" "Europe" "English"
"2539" "MP" "Northern Mariana Islands" "Pacific" "Australia and Oceania" "jpn" "JPN" "Japanese" 37 140 "Japanese" "Japanese" "Japan" "JP" "Asia" "Japanese"
"2540" "MP" "Northern Mariana Islands" "Pacific" "Australia and Oceania" "kor" "KKN" "Korean" 37.5 128 "Korean" "Korean" "Korea-South" "KR" "Asia" "Korean"
"2541" "MP" "Northern Mariana Islands" "Pacific" "Australia and Oceania" "son" "SOV" "Sonsorol-Tobi" 5.33 132.25 "Austronesian" "Oceanic" "Palau" "PW" "Australia and Oceania" "Sonsorol"
"2542" "MQ" "Martinique" "Americas" "North America" "fre" "FRN" "French" 48 2 "Indo-European" "Romance" "Switzerland" "CH" "Europe" "French"
"2543" "MQ" "Martinique" "Americas" "North America" "vie" "VIE" "Vietnamese" 10.5 106.5 "Austro-Asiatic" "Viet-Muong" "Viet Nam" "VN" "Asia" "Vietnamese"
"2544" "MR" "Mauritania" "Africa" "Africa" "ahs" "MEY" "Arabic (Bani-Hassan)" 31 37 "Afro-Asiatic" "Semitic" "Mauritania" "MR" "Africa" "Hassaniyya"
"2545" "MR" "Mauritania" "Africa" "Africa" "bam" "BRA" "Bambara" 12.5 -7.5 "Niger-Congo" "Western Mande" "Mali" "ML" "Africa" "Bambara"
"2546" "MR" "Mauritania" "Africa" "Africa" "fma" "dFUC" "Fula (Mauritanian)" 16.5 -13.75 "Niger-Congo" "Northern Atlantic" "Senegal" "SN" "Africa" "Pulaar"
"2547" "MR" "Mauritania" "Africa" "Africa" "fre" "FRN" "French" 48 2 "Indo-European" "Romance" "Switzerland" "CH" "Europe" "French"
"2548" "MR" "Mauritania" "Africa" "Africa" "kor" "KKN" "Korean" 37.5 128 "Korean" "Korean" "Korea-South" "KR" "Asia" "Korean"
"2549" "MR" "Mauritania" "Africa" "Africa" "snn" "SNN" "Soninke" 15 -10.5 "Niger-Congo" "Western Mande" "C“te dIvoire" "CI" "Africa" "Soninke"
"2550" "MR" "Mauritania" "Africa" "Africa" "wlf" "WOL" "Wolof" 15.25 -16 "Niger-Congo" "Northern Atlantic" "Senegal" "SN" "Africa" "Wolof"
"2551" "MR" "Mauritania" "Africa" "Africa" "zen" "ZEN" "Zenaga" 17.33 -16 "Afro-Asiatic" "Berber" "Mauritania" "MR" "Africa" "Zenaga"
"2552" "MS" "Montserrat" "Americas" "North America" "eng" "ENG" "English" 52 0 "Indo-European" "Germanic" "United Kingdom" "GB" "Europe" "English"
"2553" "MT" "Malta" "Europe" "Europe" "eng" "ENG" "English" 52 0 "Indo-European" "Germanic" "United Kingdom" "GB" "Europe" "English"
"2554" "MT" "Malta" "Europe" "Europe" "mlt" "MLS" "Maltese" 35.92 14.42 "Afro-Asiatic" "Semitic" "Malta" "MT" "Europe" "Maltese"
"2555" "MU" "Mauritius" "Africa" "Africa" "bho" "BHJ" "Bhojpuri" 26 84 "Indo-European" "Indic" "India" "IN" "Asia" "Bhojpuri"
"2556" "MU" "Mauritius" "Africa" "Africa" "cnt" "YUH" "Cantonese" 23 113 "Sino-Tibetan" "Chinese" "China" "CN" "Asia" "Yue Chinese"
"2557" "MU" "Mauritius" "Africa" "Africa" "eng" "ENG" "English" 52 0 "Indo-European" "Germanic" "United Kingdom" "GB" "Europe" "English"
"2558" "MU" "Mauritius" "Africa" "Africa" "fre" "FRN" "French" 48 2 "Indo-European" "Romance" "Switzerland" "CH" "Europe" "French"
"2559" "MU" "Mauritius" "Africa" "Africa" "guj" "GJR" "Gujarati" 23 72 "Indo-European" "Indic" "India" "IN" "Asia" "Gujarati"
"2560" "MU" "Mauritius" "Africa" "Africa" "hak" "HAK" "Hakka" 25 116 "Sino-Tibetan" "Chinese" "China" "CN" "Asia" "Hakka Chinese"
"2561" "MU" "Mauritius" "Africa" "Africa" "mcr" "MFE" "Mauritian Creole" -20.33 57.5 "Creoles and Pidgins" "" "Mauritius" "MU" "Africa" "Morisyen"
"2562" "MU" "Mauritius" "Africa" "Africa" "mhi" "MRT" "Marathi" 19 76 "Indo-European" "Indic" "India" "IN" "Asia" "Marathi"
"2563" "MU" "Mauritius" "Africa" "Africa" "mnd" "CHN" "Mandarin" 34 110 "Sino-Tibetan" "Chinese" "China" "CN" "Asia" "Mandarin Chinese"
"2564" "MU" "Mauritius" "Africa" "Africa" "pan" "PNJ" "Panjabi" 31 74 "Indo-European" "Indic" "Pakistan" "PK" "Asia" "Eastern Panjabi"
"2565" "MU" "Mauritius" "Africa" "Africa" "tel" "TCW" "Telugu" 16 79 "Dravidian" "South-Central Dravidian" "India" "IN" "Asia" "Telugu"
"2566" "MU" "Mauritius" "Africa" "Africa" "tml" "TCV" "Tamil" 11 78.5 "Dravidian" "Southern Dravidian" "Sri Lanka" "LK" "Asia" "Tamil"
"2567" "MU" "Mauritius" "Africa" "Africa" "urd" "URD" "Urdu" 25 67 "Indo-European" "Indic" "Pakistan" "PK" "Asia" "Urdu"
"2568" "MV" "Maldives" "Asia" "Asia" "dhi" "SNM" "Dhivehi" 4.17 73.5 "Indo-European" "Indic" "Maldives" "MV" "Asia" "Maldivian"
"2569" "MV" "Maldives" "Asia" "Asia" "snh" "SNH" "Sinhala" 7 80.5 "Indo-European" "Indic" "Sri Lanka" "LK" "Asia" "Sinhala"
"2570" "MW" "Malawi" "Africa" "Africa" "afr" "AFK" "Afrikaans" -31 22 "Indo-European" "Germanic" "South Africa" "ZA" "Africa" "Afrikaans"
"2571" "MW" "Malawi" "Africa" "Africa" "ben" "BNG" "Bengali" 24 90 "Indo-European" "Indic" "India" "IN" "Asia" "Bengali"
"2572" "MW" "Malawi" "Africa" "Africa" "cic" "NYJ" "Chichewa" -14 34 "Niger-Congo" "Bantoid" "Zimbabwe" "ZW" "Africa" "Nyanja"
"2573" "MW" "Malawi" "Africa" "Africa" "eng" "ENG" "English" 52 0 "Indo-European" "Germanic" "United Kingdom" "GB" "Europe" "English"
"2574" "MW" "Malawi" "Africa" "Africa" "grk" "GRK" "Greek (Modern)" 39 22 "Indo-European" "Greek" "Greece" "GR" "Europe" "Greek"
"2575" "MW" "Malawi" "Africa" "Africa" "guj" "GJR" "Gujarati" 23 72 "Indo-European" "Indic" "India" "IN" "Asia" "Gujarati"
"2576" "MW" "Malawi" "Africa" "Africa" "por" "POR" "Portuguese" 39 -8 "Indo-European" "Romance" "Portugal" "PT" "Europe" "Portuguese"
"2577" "MW" "Malawi" "Africa" "Africa" "shn" "SHD" "Shona" -18 31 "Niger-Congo" "Bantoid" "Zimbabwe" "ZW" "Africa" "Shona"
"2578" "MW" "Malawi" "Africa" "Africa" "urd" "URD" "Urdu" 25 67 "Indo-European" "Indic" "Pakistan" "PK" "Asia" "Urdu"
"2579" "MW" "Malawi" "Africa" "Africa" "yao" "YAO" "Yao (in Malawi)" -14.5 35.5 "Niger-Congo" "Bantoid" "Mozambique" "MZ" "Africa" "Yao"
"2580" "MW" "Malawi" "Africa" "Africa" "zul" "ZUU" "Zulu" -30 30 "Niger-Congo" "Bantoid" "South Africa" "ZA" "Africa" "Zulu"
"2581" "MX" "Mexico" "Americas" "North America" "amz" "AMU" "Amuzgo" 16.83 -98 "Oto-Manguean" "Amuzgoan" "Mexico" "MX" "North America" "Guerrero Amuzgo"
"2582" "MX" "Mexico" "Americas" "North America" "bsq" "BSQ" "Basque" 43 -3 "Basque" "Basque" "Spain" "ES" "Europe" "Basque"
"2583" "MX" "Mexico" "Americas" "North America" "cch" "COZ" "Chocho" 17.67 -97.42 "Oto-Manguean" "Popolocan" "Mexico" "MX" "North America" "Chochotec"
"2584" "MX" "Mexico" "Americas" "North America" "ccm" "CCO" "Chinantec (Comaltepec)" 17.58 -96.42 "Oto-Manguean" "Chinantecan" "Mexico" "MX" "North America" "Comaltepec Chinantec"
"2585" "MX" "Mexico" "Americas" "North America" "ccp" "COC" "Cocopa" 32.33 -115 "Hokan" "Yuman" "USA" "US" "North America" "Cocopa"
"2586" "MX" "Mexico" "Americas" "North America" "cec" "COB" "Chicomuceltec" 15.5 -92.25 "Mayan" "Mayan" "Mexico" "MX" "North America" "Chicomuceltec"
"2587" "MX" "Mexico" "Americas" "North America" "chj" "CNM/ CAC" "Chuj" 15.92 -91.58 "Mayan" "Mayan" "Guatemala" "GT" "North America" "Ixtatán Chuj"
"2588" "MX" "Mexico" "Americas" "North America" "cho" "CHD" "Chontal (Highland)" 16.25 -95.75 "Tequistlatecan" "Tequistlatecan" "Mexico" "MX" "North America" "Highland Oaxaca Chontal"
"2589" "MX" "Mexico" "Americas" "North America" "chq" "CHQ" "Chinantec (Quiotepec)" 17.58 -96.67 "Oto-Manguean" "Chinantecan" "Mexico" "MX" "North America" "Quiotepec Chinantec"
"2590" "MX" "Mexico" "Americas" "North America" "chx" "CLO" "Chontal (Huamelultec Oaxaca)" 16 -95.75 "Tequistlatecan" "Tequistlatecan" "Mexico" "MX" "North America" "Lowland Oaxaca Chontal"
"2591" "MX" "Mexico" "Americas" "North America" "cjo" "PEI" "Chichimeca-Jonaz" 21.67 -100.5 "Oto-Manguean" "Chichimec" "Mexico" "MX" "North America" "Chichimeca-Jonaz"
"2592" "MX" "Mexico" "Americas" "North America" "cle" "CLE" "Chinantec (Lealao)" 17.33 -95.92 "Oto-Manguean" "Chinantecan" "Mexico" "MX" "North America" "Lealao Chinantec"
"2593" "MX" "Mexico" "Americas" "North America" "cmy" "CHF" "Chontal Maya" 18.17 -92.58 "Mayan" "Mayan" "Mexico" "MX" "North America" "Tabasco Chontal"
"2594" "MX" "Mexico" "Americas" "North America" "col" "CTI/ CTU" "Chol" 17.75 -92.5 "Mayan" "Mayan" "Mexico" "MX" "North America" "Tila Chol"
"2595" "MX" "Mexico" "Americas" "North America" "col" "CTI/ CTU" "Chol" 17.75 -92.5 "Mayan" "Mayan" "Mexico" "MX" "North America" "Tumbalá Chol"
"2596" "MX" "Mexico" "Americas" "North America" "cor" "COR" "Cora" 22.17 -104.83 "Uto-Aztecan" "Corachol" "Mexico" "MX" "North America" "El Nayar Cora"
"2597" "MX" "Mexico" "Americas" "North America" "cpl" "CPA" "Chinantec (Palantla)" 18.83 -96.75 "Oto-Manguean" "Chinantecan" "Mexico" "MX" "North America" "Palantla Chinantec"
"2598" "MX" "Mexico" "Americas" "North America" "csc" "CSO" "Chinantec (Sochiapan)" 17.75 -96.67 "Oto-Manguean" "Chinantecan" "Mexico" "MX" "North America" "Sochiapan Chinantec"
"2599" "MX" "Mexico" "Americas" "North America" "csf" "CUS" "Chinantec (San Felipe Usila)" 17.92 -96.5 "Oto-Manguean" "Chinantecan" "Mexico" "MX" "North America" "Usila Chinantec"
"2600" "MX" "Mexico" "Americas" "North America" "ctc" "CUX/ CUT" "Cuicatec" 17.83 -96.83 "Oto-Manguean" "Mixtecan" "Mexico" "MX" "North America" "Tepeuxila Cuicatec"
"2601" "MX" "Mexico" "Americas" "North America" "ctc" "CUX/ CUT" "Cuicatec" 17.83 -96.83 "Oto-Manguean" "Mixtecan" "Mexico" "MX" "North America" "Teutila Cuicatec"
"2602" "MX" "Mexico" "Americas" "North America" "cte" "CNT" "Chinantec (Tepetotutla)" 17.83 -96.5 "Oto-Manguean" "Chinantecan" "Mexico" "MX" "North America" "Tepetotutla Chinantec"
"2603" "MX" "Mexico" "Americas" "North America" "ctl" "CLN" "Catalan" 41.75 2 "Indo-European" "Romance" "Spain" "ES" "Europe" "Catalan-Valencian-Balear"
"2604" "MX" "Mexico" "Americas" "North America" "cya" "dCTP" "Chatino (Yaitepec)" 16.25 -97.25 "Oto-Manguean" "Zapotecan" "Mexico" "MX" "North America" "Western Highland Chatino"
"2605" "MX" "Mexico" "Americas" "North America" "die" "dDIH" "Diegueño (Mesa Grande)" 32.67 -116.17 "Hokan" "Yuman" "USA" "US" "North America" "Kumiai"
"2606" "MX" "Mexico" "Americas" "North America" "eng" "ENG" "English" 52 0 "Indo-European" "Germanic" "United Kingdom" "GB" "Europe" "English"
"2607" "MX" "Mexico" "Americas" "North America" "grj" "VAR" "Guarijío" 27.75 -108.67 "Uto-Aztecan" "Tarahumaran" "Mexico" "MX" "North America" "Huarijio"
"2608" "MX" "Mexico" "Americas" "North America" "htc" "HAU/ ..." "Huastec" 22.08 -99.33 "Mayan" "Mayan" "Mexico" "MX" "North America" "Southeastern Huastec"
"2609" "MX" "Mexico" "Americas" "North America" "hui" "HCH" "Huichol" 22 -104 "Uto-Aztecan" "Corachol" "Mexico" "MX" "North America" "Huichol"
"2610" "MX" "Mexico" "Americas" "North America" "hve" "HUV" "Huave (San Mateo del Mar)" 16.22 -95 "Huavean" "Huavean" "Mexico" "MX" "North America" "San Mateo del Mar Huave"
"2611" "MX" "Mexico" "Americas" "North America" "ixc" "IXC" "Ixcatec" 17.83 -97.17 "Oto-Manguean" "Popolocan" "Mexico" "MX" "North America" "Ixcatec"
"2612" "MX" "Mexico" "Americas" "North America" "jak" "JAC/ JAI" "Jakaltek" 15.67 -91.67 "Mayan" "Mayan" "Guatemala" "GT" "North America" "Western Jacaltec"
"2613" "MX" "Mexico" "Americas" "North America" "jpn" "JPN" "Japanese" 37 140 "Japanese" "Japanese" "Japan" "JP" "Asia" "Japanese"
"2614" "MX" "Mexico" "Americas" "North America" "kic" "KIC" "Kickapoo" 42.25 -84 "Algic" "Algonquian" "USA" "US" "North America" "Kickapoo"
"2615" "MX" "Mexico" "Americas" "North America" "klw" "KLB" "Kiliwa" 31.33 -115.67 "Hokan" "Yuman" "Mexico" "MX" "North America" "Kiliwa"
"2616" "MX" "Mexico" "Americas" "North America" "kwe" "KNJ" "Kanjobal (Western)" 15.83 -91.83 "Mayan" "Mayan" "Guatemala" "GT" "North America" "Western Kanjobal"
"2617" "MX" "Mexico" "Americas" "North America" "lac" "LAC" "Lacandón" 17 -91.5 "Mayan" "Mayan" "Mexico" "MX" "North America" "Lacandon"
"2618" "MX" "Mexico" "Americas" "North America" "maz" "MAZ/QMN" "Mazahua" 19.42 -99.92 "Oto-Manguean" "Otomian" "Mexico" "MX" "North America" "Mazahua Central"
"2619" "MX" "Mexico" "Americas" "North America" "maz" "MAZ/QMN" "Mazahua" 19.42 -99.92 "Oto-Manguean" "Otomian" "Mexico" "MX" "North America" "Michoacán Mazahua"
"2620" "MX" "Mexico" "Americas" "North America" "mco" "MCO" "Mixe (Coatlán)" 16.92 -95.67 "Mixe-Zoque" "Mixe-Zoque" "Mexico" "MX" "North America" "Coatlán Mixe"
"2621" "MX" "Mexico" "Americas" "North America" "mja" "MXT" "Mixtec (Jamiltepec)" 16.25 -97.83 "Oto-Manguean" "Mixtecan" "Mexico" "MX" "North America" "Jamiltepec Mixtec"
"2622" "MX" "Mexico" "Americas" "North America" "mjc" "MJC" "Mixtec (San Juan Colorado)" 16.5 -98 "Oto-Manguean" "Mixtecan" "Mexico" "MX" "North America" "San Juan Colorado Mixtec"
